"x","y","fips"
1514258.60441737,-1147698.84501039,"13159"
-248609.69484546,-1354631.21497519,"48165"
-24494.25490942,-1016343.95435323,"48211"
624728.41853521,-186219.1219818,"19037"
1636088.90009864,-942832.56249825,"45083"
659673.80887828,-336302.80601975,"19095"
309634.59666836,-1076788.00176906,"40133"
276447.37113787,86285.24013409,"27155"
1210433.66485123,-471200.32511752,"18059"
-1942227.91777881,-619213.59972522,"06087"
731195.31314813,-1253095.53775437,"05011"
617007.01459787,-296453.34492187,"19171"
1835275.99608762,-632965.42342444,"51031"
815114.57975427,-55423.18046298,"55001"
1766011.08987306,-905698.15463674,"37179"
1070376.9968917,-491256.99709462,"18165"
-271914.43522971,129672.11152756,"38011"
-1770420.69687622,-788641.39000958,"06031"
1255765.71364734,-722951.36950505,"21123"
277765.67719763,-1081089.21912893,"40125"
405185.9291812,-19135.06514138,"27129"
204240.92181276,-687226.76496276,"20169"
432462.7175187,-1111436.25094653,"40077"
470416.27780473,-183678.77808762,"19109"
1922286.26252351,-302396.48106912,"42001"
1242001.92971788,-453077.46282413,"18065"
182325.5101021,-182585.43037176,"46067"
741750.38522459,66131.40864044,"55119"
1495157.66046879,-1354997.52479006,"13095"
986965.68995316,-838748.94877958,"21039"
1510406.54098086,-1055936.06692802,"13157"
1113207.6901324,-349750.80650666,"18131"
-207224.52405051,-181081.21675254,"46102"
1930582.73559281,-431745.31043854,"51683"
107473.4076672,-674778.60512799,"20167"
-236477.92023576,-1012403.36247341,"48205"
-759051.7626332,-764123.78757593,"08033"
2061282.05646183,-371225.46405403,"24011"
655519.26091162,-292853.94993947,"19011"
930589.83447608,-677396.63215766,"17189"
1811363.5607092,-812467.8222488,"37151"
-24755.53543304,-1112846.76553688,"48087"
281120.16553847,-856167.29063818,"20035"
132526.60171437,274477.63606387,"38039"
589809.93345308,-1232623.01923726,"05057"
1800397.55159239,-582483.00664289,"51530"
1169231.56167429,-6601.98702343,"26133"
-120788.65076231,-1210629.22930101,"48153"
230101.52613697,-104636.5445333,"46079"
246250.22051529,-226453.87590131,"46027"
1947063.76676533,-152736.04394623,"42037"
1866281.10355449,-530923.88993911,"51540"
1961815.37631261,-505270.86902373,"51033"
302054.74091506,-140380.798086,"27133"
622413.2192647,-657995.94232204,"29053"
56019.68275809,-578883.87699573,"20147"
-1376815.61077325,-436601.29949827,"32011"
84320.57218555,273753.09098535,"38031"
511818.88359199,-881062.6326669,"29145"
1691399.20125122,-732701.56712071,"51640"
1974639.00526464,-703023.54166187,"37083"
161741.0614892,-737108.34614934,"20159"
1206322.39140169,-265918.39190115,"18087"
1946941.03818486,-1762393.78088148,"12085"
865321.59895609,-500287.26962556,"17129"
1399706.60053444,-260852.92081312,"39143"
1007885.10090586,-659495.73784836,"17191"
-124409.32417473,-1111879.81804745,"48011"
532002.48946855,-51982.35873291,"27131"
-305280.38248332,-1155300.18584018,"35009"
589287.31783655,-545149.16813564,"29115"
292147.69895235,325285.82573051,"27125"
-1024346.84825826,-619116.37305625,"49041"
1355742.38632763,-1000375.31869107,"13047"
849474.52382585,-203882.3885057,"55045"
-1543839.73749434,-626622.5865262,"32009"
360952.07010932,-613718.36042223,"20085"
1728598.41571804,-780365.27949685,"37197"
284981.75545484,-639926.87302214,"20161"
740852.3846041,14468.50015402,"55019"
257497.0938309,-265371.3813171,"31051"
-450943.27973281,-531171.67389477,"08013"
-286412.82507125,-1453887.20804788,"48495"
-72971.86797804,-1309613.69563292,"48263"
1981334.13095504,-57042.99151098,"42115"
1925706.78810619,-36040.95843734,"36107"
1029562.51699437,-1254650.83253475,"28159"
586037.75967393,-507621.19938437,"29211"
994152.88918679,-1418096.31660757,"28031"
1552776.72281224,-1324814.63434878,"13287"
320937.96397397,-533405.3216616,"31133"
1759004.49699631,-19951.74114647,"36121"
374098.88421502,-397176.46011728,"19155"
925069.24517359,-1545520.79511797,"22105"
2386597.46012257,406205.54210874,"23027"
1973976.8804136,-330406.17035246,"24005"
1276955.49671897,130976.81882119,"26007"
1277146.06205992,-23465.40974422,"26017"
241078.24288868,336326.77768331,"27119"
473443.66591293,-486229.32482107,"29227"
-250807.82219684,-415263.73212344,"31033"
-1276886.79175997,-501096.71220141,"32033"
2149240.64120967,-49274.14754907,"36079"
1835144.27153046,-51620.15559563,"36101"
1534913.03929378,-489176.7454733,"39105"
1586140.23434178,-1000082.81321506,"45007"
1647127.34288383,-1442724.98008476,"12047"
747580.68442041,-239502.78992084,"19061"
1300570.90885642,-1369924.2881114,"01041"
396336.52121182,-1334029.50083487,"48379"
134550.41348329,-1444708.3638848,"48093"
1500970.59835693,-1259529.09514972,"13193"
-159896.0984886,-1159316.69783308,"48437"
1518172.66152812,-1233525.12518175,"13225"
848653.61126415,-657810.99389629,"29510"
115721.85346816,-860873.47199489,"20007"
512486.16601178,-232275.22863481,"19197"
1927729.37524608,-568887.69529879,"51145"
1077012.65456603,-1211936.34967463,"28087"
112546.37913335,163013.54926501,"38045"
-1224568.24294671,488168.69290854,"16017"
1363991.11375391,-163198.56455535,"26163"
-262495.42009383,-1213887.72123823,"48017"
298036.86083085,-573025.47654325,"20117"
733339.10173202,-1595381.715939,"22001"
-860146.67517462,473809.94831221,"30101"
63105.60459796,-825645.69368507,"20097"
813205.63100697,-123493.6055637,"55111"
435457.69885628,-237590.21172791,"19151"
228447.51402759,-1106283.2859399,"40087"
1062421.82114382,-618802.02783512,"17101"
-172602.27550295,-1062678.36174906,"48375"
1363627.56573242,-944663.79871905,"47121"
1485373.68449213,-756402.98565052,"21095"
2124120.26217104,-442895.41043295,"24047"
219639.92422746,-1303192.64600367,"48497"
2002470.65172017,-619936.72369842,"51183"
213749.05276139,276711.19285806,"38097"
1438089.59055573,-698449.18616332,"21189"
1003361.51622649,-699236.00100541,"17065"
229881.50828382,-1840940.4996454,"48025"
-407514.56327956,-398400.61972848,"56021"
-525681.19161407,-85998.18409988,"56019"
176750.46077833,-1565568.80028988,"48053"
1150751.47051606,-487763.43691537,"18063"
1583167.57965107,-839683.94136375,"37199"
634391.8569335,-1281649.13551305,"05027"
852728.80399675,-969129.20020332,"05031"
84964.1217431,-1784287.08541346,"48163"
1693670.19843457,-866367.26575201,"37109"
828854.60642298,-448202.256023,"17057"
1942538.94373864,-944483.59635461,"37047"
171275.4890155,-1302067.61854498,"48237"
-199797.87413106,-486426.47176906,"08095"
693926.35589269,-289082.90110495,"19113"
1532355.61626487,-1089267.92515437,"13219"
1473718.21201639,-1330895.26747983,"13273"
311775.6926053,72833.32917057,"27149"
492171.22238456,66699.03590799,"27141"
1368506.15320956,-456069.79749512,"39057"
-1130651.72103912,-569929.94809922,"49027"
1312533.54976998,-217313.72688806,"26091"
1255864.81613071,49134.54617578,"26129"
-128466.7328934,150230.85205053,"38037"
1245583.50224362,-286444.52136677,"18033"
202493.773809,-610041.22870304,"20029"
1183856.38039643,-447409.6865283,"18057"
490709.47381837,-687705.89383886,"29037"
861382.52694699,-1521552.37729255,"22037"
-390946.07919033,-674966.99674283,"08041"
621529.37749611,-900366.63675126,"29213"
1896071.62621054,-470114.21389513,"51047"
1459007.90231727,-930776.6648649,"37075"
633264.69737644,-474622.11571046,"29197"
1091150.3960263,-1493234.90251497,"28039"
640138.87665633,-442923.58374765,"19051"
866509.64852575,-1398090.3861792,"28021"
894549.94522516,-1308062.27930307,"28163"
-1197384.30323308,539990.07022144,"16021"
-144811.01292518,-1453284.8635931,"48173"
2091414.55506053,-809177.85879148,"37137"
1404579.89297014,-743837.64230082,"21125"
-475549.39358533,-393423.0104491,"56001"
1380462.05743921,-791419.76049105,"21147"
-475263.79433236,-751447.42461634,"08027"
1579531.75406792,-1384345.98257502,"13075"
1203286.94301722,-1477016.4528895,"12033"
1113341.08146003,-810391.34647573,"21047"
-1905852.50105832,-7181.59113585,"41033"
-193824.43482649,48615.54651179,"46105"
2084563.17042365,-237557.87287088,"42101"
539879.6916318,-1363467.12891305,"48203"
2063130.15392187,329092.93933907,"50013"
-1332287.72270463,313432.76531652,"53023"
805485.040449,-1103838.28587876,"05095"
678756.92075483,-1192939.56722217,"05039"
-1903655.649383,-608380.10081916,"06085"
175684.91669613,-396490.55763417,"31125"
687793.59169463,-1342813.46425845,"22061"
-62790.01024003,-438799.23917861,"31111"
175415.28503938,164366.95573502,"38073"
306534.12128087,-1176949.33534314,"40069"
1779948.26294762,-275805.41364141,"42021"
1415566.35973806,-894188.03433918,"47105"
1282222.3260281,-849201.59779276,"47087"
92790.00442601,-1113869.32336054,"40075"
149877.87349606,-962220.65950377,"40093"
243045.52967787,-1718223.30251757,"48177"
105349.37027551,-1404178.93628475,"48133"
1951672.65626268,-408648.94396883,"51610"
1636955.50115113,-723084.80811638,"51173"
-34058.15496983,-1663144.06846278,"48137"
-1894795.14677893,-342754.98392867,"06021"
655249.40431649,-980134.02295556,"05129"
1496924.95525808,-1126204.42631968,"13217"
1687927.98227646,-1336624.7785009,"13229"
-1134318.85721905,-74001.84391339,"16013"
-1229515.45425489,100824.13124163,"16085"
-693296.92438461,-1286430.87594131,"35051"
333002.2856996,-830109.59986952,"20049"
-625925.34253297,-1078890.02195804,"35001"
1298783.47941099,-768486.40393204,"21001"
712715.95463683,-1500781.36731853,"22079"
2318529.2171392,335762.18090083,"23001"
988460.63358669,-1201654.70397042,"28155"
1436659.14292976,-727331.06900118,"21051"
-1053633.10315762,399846.9092725,"30047"
860103.68849629,-875101.05112657,"29023"
-503294.90557508,-1229991.48470004,"35027"
1999244.64865678,-741327.75258999,"37065"
-197858.06994902,255909.71922433,"38025"
1841784.35981095,-202174.56296139,"42027"
1043776.27278716,-928573.24786391,"47017"
1170830.56806366,-951322.81010282,"47119"
-1006248.81440035,-411262.76422292,"49035"
1874574.0358279,-584421.88379997,"51029"
-1598676.5687714,557183.31986869,"53061"
360476.79031063,-1657572.52288841,"48015"
1807402.98250767,-431422.93528074,"54031"
1739884.96952833,-466631.72310134,"54083"
-241800.39646367,-1495586.93129321,"48103"
1912349.40490724,-548656.94529285,"51075"
1110617.0345868,-997519.72912238,"47181"
59359.10308587,-1407156.09423687,"48059"
1354459.82749285,-74690.19577416,"26087"
1145029.10318313,-343295.85990923,"18049"
547606.57952142,-15797.4500737,"27037"
276611.64521936,347544.53527553,"27113"
473643.4095587,-230299.3820626,"19091"
437317.61391831,248955.50077266,"27021"
-1779382.72609218,121269.94347963,"41039"
1066030.97372769,-1159462.77322585,"28095"
2002030.3094696,-788988.64802607,"37079"
1409253.62584751,-784260.58131197,"21235"
1397532.26599913,-1106596.85837754,"13223"
-256083.83289442,-248478.0758202,"31045"
2007937.97606079,-424616.92712112,"24009"
-1021982.40880044,-1428227.57349662,"04023"
772850.77175694,-1270471.81200565,"05003"
656397.26582049,-946339.4933854,"05089"
2245806.67962965,31576.60011215,"09013"
-767136.72804406,-812682.95734994,"08083"
1391409.50651921,-1008942.83708437,"13213"
776911.19904706,-378469.86659315,"17131"
807087.26257905,-245958.2574725,"17085"
578078.86765233,-1370939.06823091,"22017"
1111228.57427534,-90342.34772893,"26121"
818150.27230142,241618.83758242,"26131"
-1085165.65818573,218082.63229868,"30081"
-584227.31588862,-915239.69346861,"35039"
1786690.64184152,38507.9142886,"36055"
-88278.21789746,423420.059411,"38009"
427823.96899755,-899514.48773037,"40035"
-1760537.36117845,360940.29767075,"41009"
514757.10152862,-1676247.55124853,"48071"
-827636.87946276,-407733.74551156,"49009"
1370003.25410035,-1387275.81372536,"01045"
1161905.82736602,-1214962.37700536,"01125"
1349278.63922895,-1317739.43503042,"01011"
1553084.10322828,-1218585.70948416,"13289"
-577381.49233962,-571621.13259787,"08037"
-592426.65002004,-620475.73861092,"08097"
1587096.41101099,-1269287.19499137,"13091"
1462264.5443834,-1021587.53175121,"13187"
1492314.08886682,-1157675.22185296,"13035"
637595.82722863,-411592.53417222,"19179"
735777.18663887,-318898.04356785,"19031"
954224.01756213,-1159365.8987995,"28161"
644913.06903031,-685510.60893911,"29135"
1142687.27671853,28130.83791795,"26165"
2129969.71973677,29663.19846318,"36021"
1887054.59989779,22901.4921799,"36011"
-207681.33173614,-560911.57931935,"08125"
1885955.77684205,-759758.37744719,"37063"
-115788.90257967,-824592.73564127,"20067"
926806.53849933,-823336.14583356,"29201"
689920.79895133,-577404.9993629,"29137"
763024.23698975,-824489.37622783,"29203"
1548538.90739344,-187362.20067788,"39085"
6334.52538896,-286822.60042626,"31017"
126327.84385964,-457278.06205342,"31079"
116863.11224791,124526.50363817,"38021"
1293765.10223106,-1423695.16046991,"01039"
1323555.20803671,-1090310.70596466,"01019"
751584.12990104,-74012.29922115,"55081"
1697361.27726355,-480042.13954542,"54097"
603530.34398262,-3982.72994206,"55093"
2033617.95517769,-640291.98551578,"51620"
363657.91793227,-531335.01657654,"31147"
-99517.84650529,-1455953.48511532,"48431"
-1002532.90745551,-671365.14019748,"49055"
1413275.09874309,-856413.03675052,"47001"
924797.97815755,125451.97013138,"55075"
996617.55123509,-624519.34968078,"17025"
1246801.54110649,-320866.71330185,"18003"
1164884.35016827,105879.30550572,"26009"
704870.98818937,-204044.74183452,"19043"
-157745.76027774,-775275.97305049,"20075"
1763006.48411041,-1753974.23391335,"12081"
1086378.69028052,-1455893.45332538,"28041"
1584576.76121497,-308451.5663928,"39019"
436317.45856185,-500428.37118815,"29147"
698412.41522388,-1647293.46513583,"22023"
-437697.69612089,305392.22859788,"30055"
839601.46592139,-1658460.69849845,"22101"
232206.03187842,-304735.46949944,"31179"
-914651.50478026,-119386.03646725,"16019"
895644.16170316,-964183.26137525,"05093"
-263716.53180122,-470392.37222534,"08075"
1341091.88406223,-1051351.04062676,"13055"
996239.5948465,-792970.5729214,"17127"
1299857.78513155,-552140.21562892,"18115"
1271843.85166385,-809458.29585577,"21171"
448715.74524318,-638349.93456415,"20209"
2428910.07345949,427606.89988347,"23009"
1005478.62741477,188108.85494989,"26041"
884620.74193363,245974.88151464,"26013"
845358.76327896,-1245573.2017099,"28151"
-1027337.19773129,129066.50041451,"30001"
2194674.74899771,205358.19621786,"33019"
1683292.88175704,-96661.75354516,"36013"
22684.23828042,-1036573.70785894,"40129"
923488.31469266,-1033417.38241489,"47157"
167448.81507199,-1244237.8972426,"48077"
-1315075.25836143,269846.2481306,"53003"
972209.72775768,-98729.03111752,"55089"
1728835.31396074,-663660.33009304,"51121"
559737.9220796,-1191334.01103011,"05061"
-1672599.32243379,-784094.3379247,"06107"
-332467.21004383,-734191.81514786,"08025"
380677.21851221,-99911.36468603,"27033"
425032.32427689,-69517.740061,"27015"
1266457.45502759,-483914.58519091,"18041"
-484319.65927313,-1035036.00482318,"35047"
1469756.1118522,-732154.88983502,"21131"
1381987.9069317,-718599.16934085,"21203"
866028.13566531,-1622738.82652054,"22007"
1860163.78098155,28052.69777538,"36099"
469195.57332928,-28830.684267,"27143"
1046486.95775611,-1507138.57637354,"28131"
995046.07812114,-1371070.29673659,"28129"
492296.1194689,-649249.56400849,"29095"
-613764.79033412,-1118583.78111093,"35061"
1958046.98307709,101796.2497822,"36065"
1861639.38600621,-753414.47302323,"37135"
747472.28405835,-782933.83634539,"29065"
1592793.61223058,-820645.23831787,"37121"
338822.49047512,-1817030.76245569,"48057"
-250086.20032113,-1402724.02934932,"48003"
2127844.43764433,204070.11181123,"50021"
1711272.70078802,-675490.21294747,"51750"
793549.27158661,-86632.9924023,"55057"
1584970.19293572,-909980.41098757,"37089"
299272.22666526,-1625585.9405777,"48287"
1611208.70711596,-906250.46490425,"37149"
-739746.08642958,-16380.41839868,"56029"
-940836.93765335,-1053852.93962552,"04017"
1297380.56238433,-1068423.8230448,"01049"
1966803.17326854,-562453.37141346,"51760"
1702155.55722215,-1454931.28165804,"12003"
1381917.51888019,-819925.69513426,"47151"
894360.10148336,-715784.77828284,"17157"
-1660538.60069425,-996464.57564164,"06037"
-1969954.20608518,-433963.62487949,"06097"
-1388967.76430165,-1124037.59766036,"06065"
1950366.15565111,-1810778.99981306,"12099"
1092611.46520567,-622537.97882473,"18083"
1167738.24671259,-671714.26491427,"18123"
104106.34096405,-578325.78885661,"20183"
1293877.86093486,-585952.23086586,"21041"
1069392.30238668,-405779.49901919,"18007"
1377190.27316049,-27633.62967071,"26151"
1004043.99347417,227269.37004069,"26003"
1014291.40442206,-1556839.48422409,"28045"
591261.38980852,-1412391.14068001,"22031"
2343511.42073376,332054.50803708,"23023"
-1117867.09760588,330661.13954842,"30061"
-408274.13007603,434521.74904953,"30019"
2128871.66865988,-146307.19984789,"34039"
2146765.09792789,-132399.52895775,"34017"
2086793.97474809,-265126.58537079,"34015"
1617448.93897325,-814234.75505239,"37011"
1456338.94033967,-536486.41390296,"39145"
1610763.4410656,-282667.61181297,"39029"
1420402.99435199,-1037202.53606222,"13227"
1068437.69587788,-1246635.11201012,"28103"
813723.7379952,-881656.84524406,"29181"
-708352.7845659,66763.74979681,"30009"
290476.32960452,-307576.34310057,"31173"
-716221.39819252,-1082460.61362357,"35006"
29937.49622912,-1079244.78685649,"40009"
1700668.60507781,-138020.57183538,"42123"
1396509.2191744,-319503.41642898,"39175"
1301243.07226892,-1309913.57958348,"01101"
2103800.24290996,243740.39607085,"50001"
-643220.99040197,-23121.54731849,"56003"
370904.53114368,-988114.17995931,"40143"
-1056425.296089,-1270569.08470089,"04021"
-610881.45488169,-783145.20173337,"08079"
1406510.34351769,-1127094.00564499,"13097"
-1023083.78435574,-116682.72288375,"16011"
955856.1019482,-274115.77281957,"17089"
1848262.69847367,-848124.36508586,"37125"
538699.5283149,-385921.01461372,"19181"
1329036.0692818,-580153.61753719,"21081"
495384.52437629,-349833.79864385,"19049"
875106.84681306,-1230237.3900685,"28133"
863598.23189001,-1286719.51195888,"28125"
1324965.5697925,-678567.67766263,"21167"
502099.79316233,-912123.93040449,"29119"
-776205.99509289,366569.66925083,"30015"
22491.71856872,-400544.96302542,"31041"
166601.41593697,-458952.46688801,"31081"
1433574.75228081,-378991.32442425,"39041"
-291964.10618093,209684.08802416,"38033"
1981506.59191244,-131320.46365592,"42079"
1719580.54673498,-306120.14993444,"42129"
67598.80252889,-103517.60950168,"46017"
354292.45803125,-1578075.47708801,"48041"
1927588.71977651,-618480.52551732,"51135"
1765978.46337748,-609875.04151309,"51023"
800060.30028251,-1049660.5947015,"05147"
636634.35740144,79158.26131011,"55005"
1100804.82087113,-58051.22136825,"26127"
300228.93293561,6378.39223128,"27073"
-1443424.96125677,243317.78798971,"41059"
1748462.10174944,-715768.45562118,"51141"
1707152.49807332,-719603.97463653,"51035"
187791.4016212,43922.53949898,"46037"
1380764.14959624,-861939.01162798,"47129"
2031207.21069895,-525667.8691651,"51119"
1264848.38775395,-391564.29405119,"18075"
524567.03124011,-453723.36550729,"19053"
731788.32688702,-280308.86896378,"19105"
-1962352.96118863,-501481.82479759,"06041"
1275479.56268054,-781197.37415059,"21169"
87246.72766021,-999316.39655605,"40043"
713004.74870182,-1456263.81412094,"22043"
-17644.31360286,131527.24412667,"38029"
-126652.37089885,429115.9191217,"38075"
1391797.49280502,-542864.40771956,"39015"
530962.76140978,-1197308.12492904,"05133"
-1557049.61253927,-1177406.139761,"06073"
-641443.10155459,-837683.11186832,"08007"
1837964.02338602,-1568878.17524891,"12127"
1749571.99630981,-1371551.11428586,"13039"
1034996.09119695,-727067.306913,"17059"
1367389.85466584,-1100072.90465475,"13233"
452074.45610356,-739423.27157573,"20107"
-932807.83581518,-1290896.0339945,"04009"
-1680287.44170241,-889693.74697091,"06029"
-432626.78573012,-802781.78424906,"08055"
1777768.09596823,-1603658.51174726,"12069"
1890377.18812169,-1831592.21653374,"12051"
1681416.96462106,-1219328.33399055,"13043"
1007930.50919227,-537727.30497244,"17029"
961195.38210724,-311082.28200206,"17093"
1941608.55498611,-803728.91224038,"37101"
1965569.27755468,-742820.0579099,"37127"
-1421589.03142035,-60092.30595097,"41045"
408913.30057542,-1243122.34943273,"48277"
1350230.89162865,-1283744.83611785,"01087"
1214482.75234963,-1316594.1609343,"01047"
171205.36510691,-864571.97335524,"20077"
1882585.58635451,-1791609.29063544,"12043"
2271391.68500886,44125.04260354,"09015"
1623930.72499545,-1260955.41217461,"13309"
-933732.68028033,199576.16428535,"30043"
-454343.86618472,-981692.59530595,"35033"
1190018.68861595,-512354.99351576,"18081"
389838.18946971,-355966.24538346,"19165"
252766.91930396,-730912.73650209,"20115"
1462405.71199242,-682459.64895631,"21025"
738511.61461443,-1358780.97626282,"22073"
2385321.65788581,460079.99652726,"23019"
1010945.40008066,-1129343.74859135,"28115"
1055721.89325437,-1078582.31136859,"28117"
45261.93581671,-342679.48426382,"31115"
2007429.17128042,49470.03899308,"36077"
1417645.25773197,-345707.39568957,"39101"
-252066.476337,379582.12011568,"38105"
1983345.47951332,-180453.18467455,"42107"
2068454.3610849,-252212.08370534,"42045"
975271.13547418,-954838.40234631,"47033"
1311211.77072325,-919645.36550102,"47175"
13625.10282469,-1513674.19138292,"48095"
224113.0456755,-1906819.58648013,"48355"
1965748.53697118,-97778.4496892,"42131"
512010.72336158,-1463304.94381951,"48347"
-1653511.90073781,446541.78552386,"53053"
1291192.55303159,-827620.70094527,"47027"
1110272.381308,-1309167.26566651,"01119"
-1772612.35313559,519765.99125376,"53027"
740515.07733843,196634.54259693,"55051"
639062.51985686,19672.39418855,"55033"
253211.6525157,-1259939.90122723,"48097"
-1000546.05917801,-344384.45112697,"49057"
2103577.74571221,-605843.89403955,"51810"
958275.37932408,-929960.39534353,"47045"
1276155.31098516,-895529.10090845,"47041"
-1751384.49010174,-617127.05963846,"06043"
-741070.21785688,-522243.46039941,"08103"
1331219.79708989,-1494630.79910711,"12131"
1313512.73877671,-655441.10040569,"21005"
496901.02917209,-777843.22403436,"29217"
243509.78232828,-531545.66417259,"31095"
159751.49103701,-314686.91600325,"31003"
1574998.0835694,-1046979.8518629,"13105"
199062.17205667,-339621.97264556,"31119"
100970.39620157,-282688.51836466,"31089"
1402908.56459289,-1370048.37560045,"01067"
-1949125.01052011,-574330.06985671,"06081"
1431145.97117634,-1549542.16361194,"12045"
1481238.72455267,-975575.15249537,"13281"
-1250622.44451196,375101.24495001,"16009"
1048347.45121281,-552684.65681895,"17023"
1135454.97939509,-280919.52012786,"18141"
967133.76746865,-1559214.4307018,"22103"
2058109.3128067,-432053.4952189,"24019"
2191458.40685187,49759.2316049,"25013"
958580.83203854,-1072635.63482482,"28093"
450977.58294979,373648.82935274,"27071"
-1046448.48888022,471663.0350178,"30029"
2072910.49354328,-136215.93729797,"34041"
-507121.32396921,-899422.3798518,"35055"
1722142.75846366,-34710.02512166,"36029"
1606570.41165318,-368718.5553605,"39013"
-1859105.26693502,229288.77360015,"41041"
1322093.52276303,-521167.06008615,"39061"
1669833.38569234,-369836.19058198,"42059"
1314673.80038837,-543318.67363577,"21015"
-1650153.29759314,597552.90674723,"53029"
1865477.16548639,-363657.94592067,"54003"
619734.58483087,188949.32775798,"55031"
1207797.46368878,-1112289.06626264,"01043"
1258811.56032385,-1079199.3982484,"01095"
1438105.98967815,-991863.55228782,"13111"
398630.41401285,-628360.05337961,"20087"
1141114.1881948,-647612.08596563,"18037"
1824546.00465583,22156.01755476,"36069"
329839.34841259,223912.90888812,"27005"
796332.24513079,-850863.34563592,"29035"
124434.91852327,-418705.44564103,"31093"
-402081.35469243,207479.97908441,"30079"
-650442.167985,200224.35403642,"30065"
1687555.23891061,-845009.98556891,"37035"
1494009.85245828,-506920.78788871,"39079"
-1443650.67854538,-402536.7604342,"32015"
-1566565.33851998,163234.82706736,"41069"
1130544.29573339,-935755.91089474,"47081"
25228.74192469,-1310202.26167053,"48207"
1703833.36507344,-211763.23247992,"42031"
467242.32253657,-1588925.32463506,"48407"
37788.94183797,340979.83782502,"38005"
96163.90356416,-1037777.54042985,"40039"
-1717491.20545794,256917.06624996,"41005"
-1395304.33245642,185506.50799894,"41061"
221773.89252349,1404.75403455,"46029"
-68363.61784777,-67645.71458113,"46117"
385018.31008546,-1108935.91586816,"40121"
28448.52160113,-1784731.17402939,"48507"
425330.85349631,-1612619.60421627,"48339"
-1722266.3275309,510396.08039837,"53045"
1086782.32718176,-866364.82912901,"47161"
-747739.39392309,-333272.52054317,"56037"
-94681.05394468,79509.83975146,"46031"
256010.48506468,-1802796.56866697,"48175"
1620881.86806985,-491159.15094378,"54013"
-553183.54112028,-203410.977376,"56025"
697780.67078606,-1239114.22649531,"05013"
1894107.7984036,-428071.93903232,"51061"
935682.91700866,-193519.58599774,"55127"
-1722175.44310044,328088.88162059,"53011"
892446.51078106,64172.99458967,"55078"
522640.38242747,-1305151.29281156,"48067"
1706007.42954417,-649758.5898858,"51071"
1287563.62249402,-570315.98349633,"18155"
1666639.67064806,-681463.85283229,"51021"
1963445.95905082,-414029.74401085,"51510"
-446811.95718646,-203232.55878026,"56009"
-779193.29238907,-998457.51218009,"35031"
1155382.0290947,-244035.33835317,"26027"
1204847.71257186,-607550.17169537,"18175"
1802468.80337274,-899942.81153024,"37007"
1321268.51151059,-364523.85442105,"39011"
1014997.7798841,-1071514.18416756,"28139"
830068.37410495,-1454508.17102856,"28001"
1738453.93200145,-1670112.63077047,"12101"
1167832.41609555,-808110.64763709,"21141"
548765.36258448,-855842.43941444,"29109"
-743649.15470112,453178.18524154,"30041"
1464362.80877284,-1165129.85036455,"13255"
767355.64639016,-1510437.36225112,"22009"
852046.47454727,-938046.35901014,"05055"
-1743411.40834242,-967145.39489365,"06111"
-1454958.75343924,-1192159.69429561,"06025"
-1763832.98869428,-478345.39758366,"06017"
1321400.88409555,-1005481.86890787,"13083"
994960.04875912,-322759.80392852,"17197"
1293106.86808454,-531825.66833323,"18029"
308800.2637607,-172842.21046014,"19119"
313119.03033814,-205516.96748809,"19167"
2298288.08987686,130039.74881233,"25017"
439058.63453027,-132649.08499043,"27091"
2224720.64675622,338464.36930044,"33007"
2127365.40352948,-182154.85725354,"34023"
2143165.50857552,-107057.77834176,"34003"
1710076.71417731,26733.02230133,"36063"
1318581.26667934,-249478.50592874,"39051"
341322.32681031,-1216725.47709042,"40013"
-1955394.2288629,-20467.1858455,"41015"
-1815388.50135118,333822.33146949,"41057"
131466.21315592,-2036192.88024414,"48427"
2070459.03375475,-577050.35232396,"51735"
1028436.84459391,-1606913.7756645,"22087"
-1024540.0693524,-526449.6687404,"49023"
2164116.98069146,226660.01574967,"50027"
2165421.72822312,260876.81864797,"50017"
1242512.10951895,-1125444.14315767,"01009"
1263547.48196178,-1325944.65093195,"01085"
-1645340.18866324,-1072615.34422974,"06059"
1418491.05542984,-1011051.04046831,"13123"
961126.5212225,-559495.20852622,"17173"
1116332.45825182,-322490.3662755,"18149"
1119408.89735353,-614364.83875411,"18027"
500638.76956138,-389513.67659059,"19121"
456962.11691155,-352405.97549303,"19077"
372127.24357432,-695432.73570655,"20139"
1248977.23045182,-785143.91144575,"21009"
1246741.98685154,-749885.97714588,"21099"
1002093.76691149,-468878.06203,"17019"
698234.28305671,-332503.43847024,"19103"
589908.10223602,-260496.38929919,"19075"
669034.72410587,-865388.13185918,"29067"
630332.8347883,-505925.5513008,"29001"
88726.11853188,-498962.14476271,"31099"
389247.70150323,-497648.77264034,"29005"
240638.86390489,-416389.9708431,"31023"
1930.52197462,-342904.62507553,"31009"
-652256.12969461,-1189558.43367684,"35053"
1242997.00883347,7026.73582829,"26051"
1752382.90789009,13678.80941803,"36037"
1632794.5048964,-794988.34714501,"37189"
407090.00051563,-429015.81543802,"19137"
-271309.85945258,-566878.68964544,"08121"
289409.2836713,-694100.56494181,"20127"
1042482.77760523,-1118534.8135899,"28081"
1053208.04481819,-1464743.5849568,"28111"
914559.90871209,-1403086.36556276,"28029"
1476301.29315419,-706507.15646714,"21193"
1850610.11401504,-1755239.25566526,"12055"
