"long","lat","order","hole","piece","group","id"
1326924.08752668,-1150350.03249396,159,FALSE,"1","01015.1","01015"
1315268.14282629,-1160319.62291935,160,FALSE,"1","01015.1","01015"
1314921.89580889,-1157075.07822285,161,FALSE,"1","01015.1","01015"
1296567.13024674,-1160055.96306899,162,FALSE,"1","01015.1","01015"
1290038.49417363,-1151229.09490923,163,FALSE,"1","01015.1","01015"
1281286.14999545,-1152170.99737945,164,FALSE,"1","01015.1","01015"
1341299.74968787,-1206414.32422825,165,FALSE,"1","01017.1","01017"
1374464.08631288,-1200576.64503473,166,FALSE,"1","01017.1","01017"
1374464.15912162,-1200576.86814894,167,FALSE,"1","01017.1","01017"
1382767.80689278,-1225920.81605701,168,FALSE,"1","01017.1","01017"
1383075.82445504,-1226860.25221292,169,FALSE,"1","01017.1","01017"
1385825.24816311,-1230278.31535013,170,FALSE,"1","01017.1","01017"
1390462.05333842,-1237912.99467399,171,FALSE,"1","01017.1","01017"
1375993.83840241,-1242809.8180992,172,FALSE,"1","01017.1","01017"
1349111.99526756,-1246828.25736158,173,FALSE,"1","01017.1","01017"
1347558.68175834,-1247973.59094907,174,FALSE,"1","01017.1","01017"
1341299.74968787,-1206414.32422825,175,FALSE,"1","01017.1","01017"
1299542.76734134,-1085472.94620076,176,FALSE,"1","01019.1","01019"
1305619.97626902,-1082809.31322553,177,FALSE,"1","01019.1","01019"
1316614.29297323,-1065512.68297192,178,FALSE,"1","01019.1","01019"
1320985.11612531,-1052773.12667986,179,FALSE,"1","01019.1","01019"
1324794.23432486,-1049668.01163066,180,FALSE,"1","01019.1","01019"
1326592.40693579,-1054928.19897089,181,FALSE,"1","01019.1","01019"
1331295.07000794,-1068863.29904623,182,FALSE,"1","01019.1","01019"
1333362.5985778,-1074985.76477177,183,FALSE,"1","01019.1","01019"
1339159.34044038,-1092138.07066297,184,FALSE,"1","01019.1","01019"
1340679.02876893,-1096865.23009065,185,FALSE,"1","01019.1","01019"
1344684.87673817,-1109319.89331545,186,FALSE,"1","01019.1","01019"
1336034.20663478,-1111637.01939532,187,FALSE,"1","01019.1","01019"
1333127.88547121,-1113884.91203125,188,FALSE,"1","01019.1","01019"
1331766.46295718,-1112395.01689592,189,FALSE,"1","01019.1","01019"
1313658.26163422,-1114177.82554041,190,FALSE,"1","01019.1","01019"
1306183.76962115,-1100613.05521507,191,FALSE,"1","01019.1","01019"
1301982.80217101,-1100140.09964658,192,FALSE,"1","01019.1","01019"
1300298.80422496,-1090366.89156371,193,FALSE,"1","01019.1","01019"
1299542.76734134,-1085472.94620076,194,FALSE,"1","01019.1","01019"
1213896.55482903,-1257481.67657718,195,FALSE,"1","01021.1","01021"
1227155.63640433,-1255518.93414517,196,FALSE,"1","01021.1","01021"
1223471.92472383,-1232121.28853109,197,FALSE,"1","01021.1","01021"
1223098.72080232,-1229715.0925905,198,FALSE,"1","01021.1","01021"
1248200.22578751,-1225978.35613413,199,FALSE,"1","01021.1","01021"
1257515.46986662,-1230045.20032758,200,FALSE,"1","01021.1","01021"
1259054.67565164,-1240041.16722636,201,FALSE,"1","01021.1","01021"
1266028.93550185,-1246298.01086325,202,FALSE,"1","01021.1","01021"
1266293.25168311,-1251847.17012154,203,FALSE,"1","01021.1","01021"
1274824.5979496,-1257247.63088062,204,FALSE,"1","01021.1","01021"
1271319.04612679,-1258148.46732159,205,FALSE,"1","01021.1","01021"
1272010.22884095,-1262888.86590864,206,FALSE,"1","01021.1","01021"
1244128.94250101,-1267515.26583993,207,FALSE,"1","01021.1","01021"
1244872.88606419,-1272331.28501513,208,FALSE,"1","01021.1","01021"
1225888.81599505,-1275019.84707482,209,FALSE,"1","01021.1","01021"
1216614.50036334,-1276550.64301387,210,FALSE,"1","01021.1","01021"
1215622.35203378,-1269272.53076215,211,FALSE,"1","01021.1","01021"
1213896.55482903,-1257481.67657718,212,FALSE,"1","01021.1","01021"
1091778.85322839,-1380694.98298214,213,FALSE,"1","01023.1","01023"
1091267.95498953,-1376372.37580687,214,FALSE,"1","01023.1","01023"
1091139.9450531,-1362997.83724386,215,FALSE,"1","01023.1","01023"
1090940.30927696,-1343517.19313328,216,FALSE,"1","01023.1","01023"
1090913.43277266,-1341005.68574582,217,FALSE,"1","01023.1","01023"
1090796.33284846,-1334479.78463195,218,FALSE,"1","01023.1","01023"
1136625.36331114,-1327883.16613893,219,FALSE,"1","01023.1","01023"
1128703.82942855,-1331839.75824411,220,FALSE,"1","01023.1","01023"
1131190.09347553,-1342664.83999031,221,FALSE,"1","01023.1","01023"
1123630.73361599,-1363750.61863825,222,FALSE,"1","01023.1","01023"
1127607.13690225,-1364988.73819805,223,FALSE,"1","01023.1","01023"
1123646.90141098,-1370006.71210248,224,FALSE,"1","01023.1","01023"
1119919.45181905,-1385694.21192462,225,FALSE,"1","01023.1","01023"
1130120.60501016,-1397150.79934196,226,FALSE,"1","01023.1","01023"
1094795.12868488,-1402167.58568853,227,FALSE,"1","01023.1","01023"
1093117.35960261,-1392033.03336244,228,FALSE,"1","01023.1","01023"
1091778.85322839,-1380694.98298214,229,FALSE,"1","01023.1","01023"
1123646.90141098,-1370006.71210248,230,FALSE,"1","01025.1","01025"
1127607.13690225,-1364988.73819805,231,FALSE,"1","01025.1","01025"
1165631.17987452,-1359428.47233198,232,FALSE,"1","01025.1","01025"
1167326.52030119,-1372117.1534163,233,FALSE,"1","01025.1","01025"
1172389.2156678,-1376821.00054228,234,FALSE,"1","01025.1","01025"
1183548.50082315,-1374949.11736538,235,FALSE,"1","01025.1","01025"
1183966.41718921,-1389594.4438907,236,FALSE,"1","01025.1","01025"
1179208.30732483,-1390371.03503013,237,FALSE,"1","01025.1","01025"
1181344.77576521,-1406116.61538979,238,FALSE,"1","01025.1","01025"
1176696.26497214,-1410655.99166811,239,FALSE,"1","01025.1","01025"
1182208.94611019,-1419243.0867108,240,FALSE,"1","01025.1","01025"
1173709.74752988,-1421812.24538103,241,FALSE,"1","01025.1","01025"
1163802.52633625,-1434251.52493755,242,FALSE,"1","01025.1","01025"
1166031.65365979,-1436986.21156096,243,FALSE,"1","01025.1","01025"
1162110.64624109,-1435127.09159946,244,FALSE,"1","01025.1","01025"
1164278.58316541,-1438847.49351374,245,FALSE,"1","01025.1","01025"
1153476.62896444,-1451069.17559735,246,FALSE,"1","01025.1","01025"
1150282.33037893,-1450898.46704798,247,FALSE,"1","01025.1","01025"
1147394.31745996,-1437532.65870291,248,FALSE,"1","01025.1","01025"
1152175.1067221,-1436092.08788946,249,FALSE,"1","01025.1","01025"
1153203.57950538,-1428217.2862701,250,FALSE,"1","01025.1","01025"
1148010.9048966,-1423343.54467893,251,FALSE,"1","01025.1","01025"
1150076.83129545,-1417534.3942328,252,FALSE,"1","01025.1","01025"
1148198.5911009,-1416541.37102705,253,FALSE,"1","01025.1","01025"
1146173.94168482,-1414179.5326168,254,FALSE,"1","01025.1","01025"
1143494.98321302,-1414130.69961112,255,FALSE,"1","01025.1","01025"
1137350.49930307,-1411649.57716626,256,FALSE,"1","01025.1","01025"
1137369.60273614,-1408991.89830602,257,FALSE,"1","01025.1","01025"
1135140.64125226,-1409388.49128198,258,FALSE,"1","01025.1","01025"
1133034.54377871,-1408454.97212899,259,FALSE,"1","01025.1","01025"
1130559.43833155,-1401621.79072255,260,FALSE,"1","01025.1","01025"
1131419.45112975,-1400286.49636493,261,FALSE,"1","01025.1","01025"
1130120.60501016,-1397150.79934196,262,FALSE,"1","01025.1","01025"
1119919.45181905,-1385694.21192462,263,FALSE,"1","01025.1","01025"
1123646.90141098,-1370006.71210248,264,FALSE,"1","01025.1","01025"
1286521.48920741,-1205667.95595444,265,FALSE,"1","01027.1","01027"
1291350.12947092,-1205004.76252208,266,FALSE,"1","01027.1","01027"
1289938.98883939,-1193790.67507102,267,FALSE,"1","01027.1","01027"
1302646.3677216,-1191922.59419304,268,FALSE,"1","01027.1","01027"
1301573.04841819,-1182238.99291668,269,FALSE,"1","01027.1","01027"
1306182.23567409,-1179855.81390509,270,FALSE,"1","01027.1","01027"
1306241.90597397,-1168318.81744175,271,FALSE,"1","01027.1","01027"
1311098.33567496,-1167492.59039773,272,FALSE,"1","01027.1","01027"
1308288.56978998,-1171264.06249195,273,FALSE,"1","01027.1","01027"
1317917.29747121,-1169649.23316468,274,FALSE,"1","01027.1","01027"
1319021.58896019,-1166170.55763638,275,FALSE,"1","01027.1","01027"
1330235.02648124,-1164566.32022499,276,FALSE,"1","01027.1","01027"
1333361.13121538,-1183777.48135557,277,FALSE,"1","01027.1","01027"
1335746.41049135,-1207443.02652521,278,FALSE,"1","01027.1","01027"
1306210.63588946,-1212574.10482295,279,FALSE,"1","01027.1","01027"
1303278.96152621,-1214751.63833547,280,FALSE,"1","01027.1","01027"
1302886.58294177,-1213200.31939708,281,FALSE,"1","01027.1","01027"
1287832.33003329,-1215714.14130397,282,FALSE,"1","01027.1","01027"
1286521.48920741,-1205667.95595444,283,FALSE,"1","01027.1","01027"
1311098.33567496,-1167492.59039773,284,FALSE,"1","01029.1","01029"
