"long","lat","order","hole","piece","group","id"
-66.488159,18.526684,204,FALSE,"1","1.1",1
-66.485684,18.526121,205,FALSE,"1","1.1",1
-66.481573,18.525148,206,FALSE,"1","1.1",1
-66.478561,18.52442,207,FALSE,"1","1.1",1
-66.47638,18.526321,208,FALSE,"1","1.1",1
-66.472164,18.529586,209,FALSE,"1","1.1",1
-66.468236,18.532382,210,FALSE,"1","1.1",1
-66.465197,18.533981,211,FALSE,"1","1.1",1
-66.463635,18.534802,212,FALSE,"1","1.1",1
-66.458042,18.537249,213,FALSE,"1","1.1",1
-66.455417,18.538131,214,FALSE,"1","1.1",1
-66.452951,18.53896,215,FALSE,"1","1.1",1
-66.448719,18.539566,216,FALSE,"1","1.1",1
-66.444312,18.540272,217,FALSE,"1","1.1",1
-66.440082,18.540745,218,FALSE,"1","1.1",1
-66.436752,18.540805,219,FALSE,"1","1.1",1
-66.436436,18.540811,220,FALSE,"1","1.1",1
-66.436212,18.540816,221,FALSE,"1","1.1",1
-66.432985,18.540219,222,FALSE,"1","1.1",1
-66.429777,18.541574,223,FALSE,"1","1.1",1
-66.426721,18.54192,224,FALSE,"1","1.1",1
-66.423699,18.542401,225,FALSE,"1","1.1",1
-66.419608,18.543278,226,FALSE,"1","1.1",1
-66.415983,18.54362,227,FALSE,"1","1.1",1
-66.413959,18.543643,228,FALSE,"1","1.1",1
-66.410692,18.543679,229,FALSE,"1","1.1",1
-66.399649,18.543761,230,FALSE,"1","1.1",1
-66.390494,18.54305,231,FALSE,"1","1.1",1
-66.383474,18.541851,232,FALSE,"1","1.1",1
-66.378642,18.5406,233,FALSE,"1","1.1",1
-66.378513,18.540567,234,FALSE,"1","1.1",1
-66.3767,18.540923,235,FALSE,"1","1.1",1
-66.374613,18.541041,236,FALSE,"1","1.1",1
-66.37144,18.540589,237,FALSE,"1","1.1",1
-66.366305,18.539905,238,FALSE,"1","1.1",1
-66.363133,18.540436,239,FALSE,"1","1.1",1
-66.359187,18.540999,240,FALSE,"1","1.1",1
-66.353517,18.541154,241,FALSE,"1","1.1",1
-66.350093,18.541014,242,FALSE,"1","1.1",1
-66.347393,18.540904,243,FALSE,"1","1.1",1
-66.346583,18.540895,244,FALSE,"1","1.1",1
-66.342994,18.540861,245,FALSE,"1","1.1",1
-66.338808,18.54038,246,FALSE,"1","1.1",1
-66.333083,18.538617,247,FALSE,"1","1.1",1
-66.327783,18.536417,248,FALSE,"1","1.1",1
-66.322449,18.534049,249,FALSE,"1","1.1",1
-66.318128,18.532793,250,FALSE,"1","1.1",1
-66.31325,18.530695,251,FALSE,"1","1.1",1
-66.310647,18.530453,252,FALSE,"1","1.1",1
-66.308313,18.529788,253,FALSE,"1","1.1",1
-66.304569,18.528723,254,FALSE,"1","1.1",1
-66.30246,18.52828,255,FALSE,"1","1.1",1
-66.300527,18.528283,256,FALSE,"1","1.1",1
-66.295913,18.528295,257,FALSE,"1","1.1",1
-66.289897,18.527943,258,FALSE,"1","1.1",1
-66.286204,18.527395,259,FALSE,"1","1.1",1
-66.283097,18.528631,260,FALSE,"1","1.1",1
-66.277497,18.529155,261,FALSE,"1","1.1",1
-66.271123,18.529709,262,FALSE,"1","1.1",1
-66.265525,18.529761,263,FALSE,"1","1.1",1
-66.260071,18.529443,264,FALSE,"1","1.1",1
-66.254344,18.528283,265,FALSE,"1","1.1",1
-66.251671,18.527905,266,FALSE,"1","1.1",1
-66.249998,18.527709,267,FALSE,"1","1.1",1
-66.249612,18.527664,268,FALSE,"1","1.1",1
-66.246277,18.526967,269,FALSE,"1","1.1",1
-66.242282,18.526068,270,FALSE,"1","1.1",1
-66.235533,18.523704,271,FALSE,"1","1.1",1
-66.231672,18.524118,272,FALSE,"1","1.1",1
-66.225479,18.523946,273,FALSE,"1","1.1",1
