"long","lat","order","hole","piece","group","fips","abbr","full"
2379664.18738071,46833.92293714,6347,FALSE,1,"25.1","25","MA","Massachusetts"
2378749.60502937,45747.00581426,6348,FALSE,1,"25.1","25","MA","Massachusetts"
2374755.05193135,41006.43950657,6349,FALSE,1,"25.1","25","MA","Massachusetts"
2371974.22512727,35117.60933465,6350,FALSE,1,"25.1","25","MA","Massachusetts"
2367583.56801148,30962.94117849,6351,FALSE,1,"25.1","25","MA","Massachusetts"
2361217.48857481,26546.48371772,6352,FALSE,1,"25.1","25","MA","Massachusetts"
2360537.70715788,31773.89767547,6353,FALSE,1,"25.1","25","MA","Massachusetts"
2368759.98940707,40073.67429441,6354,FALSE,1,"25.1","25","MA","Massachusetts"
2373224.69514445,47288.97675545,6355,FALSE,1,"25.1","25","MA","Massachusetts"
2374763.31927603,49781.37810358,6356,FALSE,1,"25.1","25","MA","Massachusetts"
2373321.46820608,54486.00132189,6357,FALSE,1,"25.1","25","MA","Massachusetts"
2371308.65825283,55099.18574101,6358,FALSE,1,"25.1","25","MA","Massachusetts"
2366833.11761258,56465.01135143,6359,FALSE,1,"25.1","25","MA","Massachusetts"
2366472.24531765,56575.28463421,6360,FALSE,1,"25.1","25","MA","Massachusetts"
2365043.95698632,51195.41598968,6361,FALSE,1,"25.1","25","MA","Massachusetts"
2364376.28120643,48687.54356684,6362,FALSE,1,"25.1","25","MA","Massachusetts"
2361813.90218093,48251.32644637,6363,FALSE,1,"25.1","25","MA","Massachusetts"
2361514.98499848,48044.76328793,6364,FALSE,1,"25.1","25","MA","Massachusetts"
2357901.94655541,45550.17742428,6365,FALSE,1,"25.1","25","MA","Massachusetts"
2357826.90760798,45498.4098285,6366,FALSE,1,"25.1","25","MA","Massachusetts"
2356795.21992928,40651.38671865,6367,FALSE,1,"25.1","25","MA","Massachusetts"
2354861.69526196,36295.96302416,6368,FALSE,1,"25.1","25","MA","Massachusetts"
2352192.37911599,34332.2167652,6369,FALSE,1,"25.1","25","MA","Massachusetts"
2351141.70404726,33559.90353746,6370,FALSE,1,"25.1","25","MA","Massachusetts"
2346902.28683462,33193.04525502,6371,FALSE,1,"25.1","25","MA","Massachusetts"
2344662.4541715,30922.16352679,6372,FALSE,1,"25.1","25","MA","Massachusetts"
2339422.45331138,41606.27204287,6373,FALSE,1,"25.1","25","MA","Massachusetts"
2337617.16992968,47855.76757829,6374,FALSE,1,"25.1","25","MA","Massachusetts"
2332241.84729441,47637.29764781,6375,FALSE,1,"25.1","25","MA","Massachusetts"
2331555.45978585,48183.30046302,6376,FALSE,1,"25.1","25","MA","Massachusetts"
2330677.72651826,48881.65963993,6377,FALSE,1,"25.1","25","MA","Massachusetts"
2324309.91319611,53953.05502753,6378,FALSE,1,"25.1","25","MA","Massachusetts"
2319095.6227114,54996.05044405,6379,FALSE,1,"25.1","25","MA","Massachusetts"
2317965.92358829,55222.58805596,6380,FALSE,1,"25.1","25","MA","Massachusetts"
2315339.57136329,60183.5846299,6381,FALSE,1,"25.1","25","MA","Massachusetts"
2313068.09005458,66721.1578185,6382,FALSE,1,"25.1","25","MA","Massachusetts"
2309831.6774519,65487.12296431,6383,FALSE,1,"25.1","25","MA","Massachusetts"
2307648.83072982,71762.10609143,6384,FALSE,1,"25.1","25","MA","Massachusetts"
2306423.32531344,75256.93588868,6385,FALSE,1,"25.1","25","MA","Massachusetts"
2305162.09630174,78851.90283768,6386,FALSE,1,"25.1","25","MA","Massachusetts"
2299377.73321877,76462.33974013,6387,FALSE,1,"25.1","25","MA","Massachusetts"
2296348.29059468,75213.59726618,6388,FALSE,1,"25.1","25","MA","Massachusetts"
2291727.22217786,73312.4098375,6389,FALSE,1,"25.1","25","MA","Massachusetts"
2289337.83817512,72326.67412402,6390,FALSE,1,"25.1","25","MA","Massachusetts"
2288197.66653709,71856.7115283,6391,FALSE,1,"25.1","25","MA","Massachusetts"
2273616.42671452,65870.01335167,6392,FALSE,1,"25.1","25","MA","Massachusetts"
2272937.28508912,67481.19567462,6393,FALSE,1,"25.1","25","MA","Massachusetts"
2266415.53721501,65268.1610412,6394,FALSE,1,"25.1","25","MA","Massachusetts"
2258522.26778101,62600.43344763,6395,FALSE,1,"25.1","25","MA","Massachusetts"
2249658.70808047,59584.681308,6396,FALSE,1,"25.1","25","MA","Massachusetts"
2247066.30896631,58705.43594926,6397,FALSE,1,"25.1","25","MA","Massachusetts"
2242192.07566485,57055.70012062,6398,FALSE,1,"25.1","25","MA","Massachusetts"
2233050.46969038,53973.66097582,6399,FALSE,1,"25.1","25","MA","Massachusetts"
2226851.76101381,51855.29099985,6400,FALSE,1,"25.1","25","MA","Massachusetts"
2218227.57177812,48920.07050805,6401,FALSE,1,"25.1","25","MA","Massachusetts"
2216764.0290902,48423.34648155,6402,FALSE,1,"25.1","25","MA","Massachusetts"
2210757.01202233,45865.44915869,6403,FALSE,1,"25.1","25","MA","Massachusetts"
2200748.40836979,42985.08322228,6404,FALSE,1,"25.1","25","MA","Massachusetts"
2199534.83239178,38568.18013732,6405,FALSE,1,"25.1","25","MA","Massachusetts"
2198948.51301986,38257.78801661,6406,FALSE,1,"25.1","25","MA","Massachusetts"
2196364.99926888,36891.0805075,6407,FALSE,1,"25.1","25","MA","Massachusetts"
2192141.16153155,40006.54959318,6408,FALSE,1,"25.1","25","MA","Massachusetts"
2180345.02187579,36076.13502773,6409,FALSE,1,"25.1","25","MA","Massachusetts"
2179627.99919792,35855.11391058,6410,FALSE,1,"25.1","25","MA","Massachusetts"
2176144.50836724,34782.66256711,6411,FALSE,1,"25.1","25","MA","Massachusetts"
2170384.19517124,33014.08672921,6412,FALSE,1,"25.1","25","MA","Massachusetts"
2162282.65132231,30536.86996268,6413,FALSE,1,"25.1","25","MA","Massachusetts"
2142346.57288863,24224.66895655,6414,FALSE,1,"25.1","25","MA","Massachusetts"
2142021.23573391,24605.29067915,6415,FALSE,1,"25.1","25","MA","Massachusetts"
2139468.39178405,27592.88723565,6416,FALSE,1,"25.1","25","MA","Massachusetts"
1096848.31084002,-262623.16618268,6417,FALSE,1,"26.1","26","MI","Michigan"
1103163.5073351,-252213.99385715,6418,FALSE,1,"26.1","26","MI","Michigan"
1108071.69167037,-232604.09733661,6419,FALSE,1,"26.1","26","MI","Michigan"
1110027.9795126,-226638.67529267,6420,FALSE,1,"26.1","26","MI","Michigan"
1116171.78273246,-213312.42100842,6421,FALSE,1,"26.1","26","MI","Michigan"
1116794.91688406,-211956.37887771,6422,FALSE,1,"26.1","26","MI","Michigan"
1120057.01061043,-195520.96808841,6423,FALSE,1,"26.1","26","MI","Michigan"
1120209.41082185,-192695.09470001,6424,FALSE,1,"26.1","26","MI","Michigan"
1120943.34317988,-178913.83137515,6425,FALSE,1,"26.1","26","MI","Michigan"
1120270.80407129,-168899.20449485,6426,FALSE,1,"26.1","26","MI","Michigan"
1120154.53311302,-167175.14319366,6427,FALSE,1,"26.1","26","MI","Michigan"
1119468.78079001,-153953.04324999,6428,FALSE,1,"26.1","26","MI","Michigan"
1119363.21739208,-153432.96762907,6429,FALSE,1,"26.1","26","MI","Michigan"
1116786.7989322,-140743.95594388,6430,FALSE,1,"26.1","26","MI","Michigan"
1113891.22908751,-129386.23517131,6431,FALSE,1,"26.1","26","MI","Michigan"
1109882.23240184,-119305.59078773,6432,FALSE,1,"26.1","26","MI","Michigan"
1107703.00481626,-115721.2153345,6433,FALSE,1,"26.1","26","MI","Michigan"
1102923.8708876,-107850.38251137,6434,FALSE,1,"26.1","26","MI","Michigan"
1093022.03341064,-93312.77354689,6435,FALSE,1,"26.1","26","MI","Michigan"
1088070.55892623,-83561.88621321,6436,FALSE,1,"26.1","26","MI","Michigan"
1086165.87848092,-79321.86315554,6437,FALSE,1,"26.1","26","MI","Michigan"
1084135.45146121,-74798.66908943,6438,FALSE,1,"26.1","26","MI","Michigan"
1078740.09239823,-66867.41834731,6439,FALSE,1,"26.1","26","MI","Michigan"
1076921.80737853,-61388.68128538,6440,FALSE,1,"26.1","26","MI","Michigan"
1078351.07548869,-55036.80954292,6441,FALSE,1,"26.1","26","MI","Michigan"
1082171.22318389,-46141.25225132,6442,FALSE,1,"26.1","26","MI","Michigan"
1082056.7773308,-40744.79539622,6443,FALSE,1,"26.1","26","MI","Michigan"
1082005.28862268,-38344.44845929,6444,FALSE,1,"26.1","26","MI","Michigan"
1079273.13221296,-30052.15593928,6445,FALSE,1,"26.1","26","MI","Michigan"
1077108.28417572,-24433.87402794,6446,FALSE,1,"26.1","26","MI","Michigan"
1077101.38647798,-24425.01862879,6447,FALSE,1,"26.1","26","MI","Michigan"
1073143.18062629,-19339.58044537,6448,FALSE,1,"26.1","26","MI","Michigan"
1071464.23405127,-15525.94613941,6449,FALSE,1,"26.1","26","MI","Michigan"
1075157.9994293,-10245.11057916,6450,FALSE,1,"26.1","26","MI","Michigan"
1076994.05089328,-7615.40574134,6451,FALSE,1,"26.1","26","MI","Michigan"
1079018.15986863,-1170.06272275,6452,FALSE,1,"26.1","26","MI","Michigan"
1079204.90430459,-574.32049914,6453,FALSE,1,"26.1","26","MI","Michigan"
1081103.16392799,5491.97292142,6454,FALSE,1,"26.1","26","MI","Michigan"
1085435.23081316,19352.35710141,6455,FALSE,1,"26.1","26","MI","Michigan"
1085707.01437639,25700.71291243,6456,FALSE,1,"26.1","26","MI","Michigan"
1084409.17495054,34764.0097086,6457,FALSE,1,"26.1","26","MI","Michigan"
1084675.08896969,38806.03028112,6458,FALSE,1,"26.1","26","MI","Michigan"
1085037.67307427,44353.80971584,6459,FALSE,1,"26.1","26","MI","Michigan"
1080927.90104168,52855.80740025,6460,FALSE,1,"26.1","26","MI","Michigan"
1080397.92097642,58535.34491071,6461,FALSE,1,"26.1","26","MI","Michigan"
1086693.45614538,62923.19597349,6462,FALSE,1,"26.1","26","MI","Michigan"
1091953.57424748,65344.68705821,6463,FALSE,1,"26.1","26","MI","Michigan"
1092082.68370497,69549.51605094,6464,FALSE,1,"26.1","26","MI","Michigan"
1092231.60970335,74458.77628481,6465,FALSE,1,"26.1","26","MI","Michigan"
1091076.70517225,84395.2888437,6466,FALSE,1,"26.1","26","MI","Michigan"
1097247.92610795,84924.64959108,6467,FALSE,1,"26.1","26","MI","Michigan"
1099799.49407126,92474.08911926,6468,FALSE,1,"26.1","26","MI","Michigan"
1106357.93506925,90161.81592558,6469,FALSE,1,"26.1","26","MI","Michigan"
1111286.63667189,95549.27132515,6470,FALSE,1,"26.1","26","MI","Michigan"
1112478.69017932,104073.14733274,6471,FALSE,1,"26.1","26","MI","Michigan"
1116698.881314,109532.37638404,6472,FALSE,1,"26.1","26","MI","Michigan"
1118850.30645575,118790.31779234,6473,FALSE,1,"26.1","26","MI","Michigan"
1124365.15233078,124308.87173391,6474,FALSE,1,"26.1","26","MI","Michigan"
1126535.66369727,120902.97801825,6475,FALSE,1,"26.1","26","MI","Michigan"
1126515.67417218,105740.01450753,6476,FALSE,1,"26.1","26","MI","Michigan"
1127690.04072588,104069.88998203,6477,FALSE,1,"26.1","26","MI","Michigan"
1131445.2808604,98734.349768,6478,FALSE,1,"26.1","26","MI","Michigan"
1134562.03576337,101237.47026453,6479,FALSE,1,"26.1","26","MI","Michigan"
1137425.68957097,104665.53764637,6480,FALSE,1,"26.1","26","MI","Michigan"
1140740.47394136,108640.85765089,6481,FALSE,1,"26.1","26","MI","Michigan"
1140703.04783415,114907.99561108,6482,FALSE,1,"26.1","26","MI","Michigan"
1138059.39053303,123421.78602409,6483,FALSE,1,"26.1","26","MI","Michigan"
1137725.77347022,126392.46849519,6484,FALSE,1,"26.1","26","MI","Michigan"
1136934.31175177,133426.39977731,6485,FALSE,1,"26.1","26","MI","Michigan"
1141895.82284425,139515.95760611,6486,FALSE,1,"26.1","26","MI","Michigan"
1148510.09878148,145767.35377541,6487,FALSE,1,"26.1","26","MI","Michigan"
1156157.54793163,147475.58138494,6488,FALSE,1,"26.1","26","MI","Michigan"
1159291.13273569,148178.50087423,6489,FALSE,1,"26.1","26","MI","Michigan"
1166360.14872423,150863.77052924,6490,FALSE,1,"26.1","26","MI","Michigan"
1169186.2465488,155242.33078629,6491,FALSE,1,"26.1","26","MI","Michigan"
1163588.26983901,156408.93043085,6492,FALSE,1,"26.1","26","MI","Michigan"
1158857.51224703,156347.23148658,6493,FALSE,1,"26.1","26","MI","Michigan"
1151899.65790227,164687.86211997,6494,FALSE,1,"26.1","26","MI","Michigan"
1150128.17940576,169740.52488241,6495,FALSE,1,"26.1","26","MI","Michigan"
1153113.86201973,178309.26871252,6496,FALSE,1,"26.1","26","MI","Michigan"
1159029.84687028,184749.02174377,6497,FALSE,1,"26.1","26","MI","Michigan"
1154187.89115432,192241.89925261,6498,FALSE,1,"26.1","26","MI","Michigan"
1165556.5449671,193463.21471688,6499,FALSE,1,"26.1","26","MI","Michigan"
1171921.0046309,198916.939871,6500,FALSE,1,"26.1","26","MI","Michigan"
1175178.62320741,198542.82910184,6501,FALSE,1,"26.1","26","MI","Michigan"
1176250.98462455,198420.0639289,6502,FALSE,1,"26.1","26","MI","Michigan"
1190488.06875659,192190.63797036,6503,FALSE,1,"26.1","26","MI","Michigan"
1198430.22595568,188490.6506135,6504,FALSE,1,"26.1","26","MI","Michigan"
1201711.22599697,191073.49205394,6505,FALSE,1,"26.1","26","MI","Michigan"
1208202.37162165,191780.45733402,6506,FALSE,1,"26.1","26","MI","Michigan"
1218034.03814154,189389.47753079,6507,FALSE,1,"26.1","26","MI","Michigan"
1219265.25597111,189091.27422576,6508,FALSE,1,"26.1","26","MI","Michigan"
1225959.52525682,183043.49817704,6509,FALSE,1,"26.1","26","MI","Michigan"
1229585.58558614,177012.0163636,6510,FALSE,1,"26.1","26","MI","Michigan"
1237138.97074138,177834.69892549,6511,FALSE,1,"26.1","26","MI","Michigan"
1244015.08538601,178616.41066402,6512,FALSE,1,"26.1","26","MI","Michigan"
1250301.31690419,174139.09697198,6513,FALSE,1,"26.1","26","MI","Michigan"
1262146.26714356,172114.8642692,6514,FALSE,1,"26.1","26","MI","Michigan"
1270589.96968383,168875.99584491,6515,FALSE,1,"26.1","26","MI","Michigan"
1278921.67383526,170987.60331876,6516,FALSE,1,"26.1","26","MI","Michigan"
1288676.58574863,163703.99462299,6517,FALSE,1,"26.1","26","MI","Michigan"
1288161.9587127,158223.94907675,6518,FALSE,1,"26.1","26","MI","Michigan"
1290197.43215423,156361.08062209,6519,FALSE,1,"26.1","26","MI","Michigan"
1297016.19614671,150130.68878398,6520,FALSE,1,"26.1","26","MI","Michigan"
1303427.25586932,138558.56151076,6521,FALSE,1,"26.1","26","MI","Michigan"
1297403.6301899,138967.12438808,6522,FALSE,1,"26.1","26","MI","Michigan"
1292235.82648734,141172.73948003,6523,FALSE,1,"26.1","26","MI","Michigan"
1289400.67163029,138374.16836111,6524,FALSE,1,"26.1","26","MI","Michigan"
1291033.84339042,132887.4336654,6525,FALSE,1,"26.1","26","MI","Michigan"
1292141.00875541,126362.980959,6526,FALSE,1,"26.1","26","MI","Michigan"
1299978.44685591,121761.84763547,6527,FALSE,1,"26.1","26","MI","Michigan"
1302584.10888081,121671.21616636,6528,FALSE,1,"26.1","26","MI","Michigan"
1303409.66758605,119334.53059524,6529,FALSE,1,"26.1","26","MI","Michigan"
1307170.65742491,108693.51166961,6530,FALSE,1,"26.1","26","MI","Michigan"
1310293.6205483,101454.18742901,6531,FALSE,1,"26.1","26","MI","Michigan"
1309225.15326088,92019.35732244,6532,FALSE,1,"26.1","26","MI","Michigan"
1311236.6906467,81364.99090918,6533,FALSE,1,"26.1","26","MI","Michigan"
1311768.64675345,78544.29947646,6534,FALSE,1,"26.1","26","MI","Michigan"
1313734.63319402,61468.37076105,6535,FALSE,1,"26.1","26","MI","Michigan"
1309412.34194168,57013.47999926,6536,FALSE,1,"26.1","26","MI","Michigan"
1307059.60300995,52358.97705827,6537,FALSE,1,"26.1","26","MI","Michigan"
1300776.73460233,50618.96899126,6538,FALSE,1,"26.1","26","MI","Michigan"
1299867.22675002,39243.61322682,6539,FALSE,1,"26.1","26","MI","Michigan"
1299795.90390539,38358.72539775,6540,FALSE,1,"26.1","26","MI","Michigan"
1300725.29012011,27237.53158786,6541,FALSE,1,"26.1","26","MI","Michigan"
1293731.04595578,23473.53129942,6542,FALSE,1,"26.1","26","MI","Michigan"
1293722.17191204,18043.21285706,6543,FALSE,1,"26.1","26","MI","Michigan"
1286415.08309731,16152.82078151,6544,FALSE,1,"26.1","26","MI","Michigan"
1280586.49128337,12169.35887025,6545,FALSE,1,"26.1","26","MI","Michigan"
1279229.37570857,5934.51642888,6546,FALSE,1,"26.1","26","MI","Michigan"
1278833.67900119,4121.3997964,6547,FALSE,1,"26.1","26","MI","Michigan"
1279880.94590208,-8902.03243042,6548,FALSE,1,"26.1","26","MI","Michigan"
1279347.90109538,-13787.10884525,6549,FALSE,1,"26.1","26","MI","Michigan"
1283700.68395474,-20037.23573854,6550,FALSE,1,"26.1","26","MI","Michigan"
1290861.27985645,-18455.45781116,6551,FALSE,1,"26.1","26","MI","Michigan"
1298778.98403863,-22592.80942941,6552,FALSE,1,"26.1","26","MI","Michigan"
1301734.13696165,-24467.39837109,6553,FALSE,1,"26.1","26","MI","Michigan"
1303237.72854996,-25420.36957033,6554,FALSE,1,"26.1","26","MI","Michigan"
1312457.85332046,-8847.60026236,6555,FALSE,1,"26.1","26","MI","Michigan"
1313491.62130925,-6981.39293506,6556,FALSE,1,"26.1","26","MI","Michigan"
1313727.66940783,-5628.11572922,6557,FALSE,1,"26.1","26","MI","Michigan"
1314725.84458909,109.75669725,6558,FALSE,1,"26.1","26","MI","Michigan"
1316352.71942338,10907.90808511,6559,FALSE,1,"26.1","26","MI","Michigan"
1317568.19022569,15103.17532597,6560,FALSE,1,"26.1","26","MI","Michigan"
1326894.93743893,19136.71474048,6561,FALSE,1,"26.1","26","MI","Michigan"
1327713.54022168,23362.524914,6562,FALSE,1,"26.1","26","MI","Michigan"
1337132.18623166,27594.69891377,6563,FALSE,1,"26.1","26","MI","Michigan"
1343489.51145291,31525.87807055,6564,FALSE,1,"26.1","26","MI","Michigan"
1344523.64716056,35114.36045101,6565,FALSE,1,"26.1","26","MI","Michigan"
1351406.75289634,39358.00701319,6566,FALSE,1,"26.1","26","MI","Michigan"
1363018.16747586,36587.54075055,6567,FALSE,1,"26.1","26","MI","Michigan"
1371246.70659363,29792.59051089,6568,FALSE,1,"26.1","26","MI","Michigan"
1379912.03282637,18294.99969653,6569,FALSE,1,"26.1","26","MI","Michigan"
1383720.78603035,8661.95891997,6570,FALSE,1,"26.1","26","MI","Michigan"
1385322.88998261,3366.30365684,6571,FALSE,1,"26.1","26","MI","Michigan"
1388861.4316905,-8330.00086839,6572,FALSE,1,"26.1","26","MI","Michigan"
1396799.19079888,-24797.99442686,6573,FALSE,1,"26.1","26","MI","Michigan"
1402725.32171597,-46047.19118143,6574,FALSE,1,"26.1","26","MI","Michigan"
1405387.21403196,-51933.31728995,6575,FALSE,1,"26.1","26","MI","Michigan"
1408512.79434426,-58839.87741721,6576,FALSE,1,"26.1","26","MI","Michigan"
1416312.25968512,-68217.76308988,6577,FALSE,1,"26.1","26","MI","Michigan"
1416564.49301397,-74293.08846704,6578,FALSE,1,"26.1","26","MI","Michigan"
1414803.57888883,-82068.85516838,6579,FALSE,1,"26.1","26","MI","Michigan"
1417919.8358986,-95753.57627066,6580,FALSE,1,"26.1","26","MI","Michigan"
1417443.02293452,-110119.42694209,6581,FALSE,1,"26.1","26","MI","Michigan"
1413475.49448214,-120511.90218207,6582,FALSE,1,"26.1","26","MI","Michigan"
1406635.19680948,-125639.83607431,6583,FALSE,1,"26.1","26","MI","Michigan"
1403299.67875467,-119039.92513671,6584,FALSE,1,"26.1","26","MI","Michigan"
1401645.92348381,-120087.37002947,6585,FALSE,1,"26.1","26","MI","Michigan"
1398997.25294203,-121763.38151192,6586,FALSE,1,"26.1","26","MI","Michigan"
1397426.6226528,-122756.31488723,6587,FALSE,1,"26.1","26","MI","Michigan"
1391819.68772909,-126578.98480121,6588,FALSE,1,"26.1","26","MI","Michigan"
1391833.78212089,-126699.60104481,6589,FALSE,1,"26.1","26","MI","Michigan"
1392998.8526919,-136692.11915569,6590,FALSE,1,"26.1","26","MI","Michigan"
1393003.35401221,-136730.81104064,6591,FALSE,1,"26.1","26","MI","Michigan"
1390951.51597043,-148461.60861838,6592,FALSE,1,"26.1","26","MI","Michigan"
1389071.60927551,-149754.03907697,6593,FALSE,1,"26.1","26","MI","Michigan"
1386221.58301724,-151711.39269987,6594,FALSE,1,"26.1","26","MI","Michigan"
1378529.7480142,-158171.73702973,6595,FALSE,1,"26.1","26","MI","Michigan"
1378514.6223393,-158646.14622932,6596,FALSE,1,"26.1","26","MI","Michigan"
1378311.13060324,-164968.51983894,6597,FALSE,1,"26.1","26","MI","Michigan"
1378099.20107313,-171438.55160855,6598,FALSE,1,"26.1","26","MI","Michigan"
1380054.86928832,-180913.51605651,6599,FALSE,1,"26.1","26","MI","Michigan"
1376667.85814776,-185723.04129244,6600,FALSE,1,"26.1","26","MI","Michigan"
1376334.09854081,-187966.30140272,6601,FALSE,1,"26.1","26","MI","Michigan"
1375549.2328111,-193225.72494152,6602,FALSE,1,"26.1","26","MI","Michigan"
1372399.45716565,-199534.50466102,6603,FALSE,1,"26.1","26","MI","Michigan"
1368152.99009746,-202024.78286984,6604,FALSE,1,"26.1","26","MI","Michigan"
1367884.303831,-207214.76770629,6605,FALSE,1,"26.1","26","MI","Michigan"
1364060.55368154,-211085.47247151,6606,FALSE,1,"26.1","26","MI","Michigan"
1361352.61241104,-216698.86724418,6607,FALSE,1,"26.1","26","MI","Michigan"
1364248.94362789,-223845.72828657,6608,FALSE,1,"26.1","26","MI","Michigan"
1362016.84556765,-225228.3594178,6609,FALSE,1,"26.1","26","MI","Michigan"
1351440.13860986,-227838.59069471,6610,FALSE,1,"26.1","26","MI","Michigan"
1337177.63691565,-231329.05800657,6611,FALSE,1,"26.1","26","MI","Michigan"
1337168.63270145,-231331.24033423,6612,FALSE,1,"26.1","26","MI","Michigan"
1327740.2384793,-233609.02301832,6613,FALSE,1,"26.1","26","MI","Michigan"
1307296.40345819,-238497.62090366,6614,FALSE,1,"26.1","26","MI","Michigan"
1289080.73898448,-242739.68766874,6615,FALSE,1,"26.1","26","MI","Michigan"
1285925.29157797,-243469.00713704,6616,FALSE,1,"26.1","26","MI","Michigan"
1282818.6972494,-244185.44440618,6617,FALSE,1,"26.1","26","MI","Michigan"
1253096.22141801,-250855.68290714,6618,FALSE,1,"26.1","26","MI","Michigan"
1251836.17327185,-243810.42909028,6619,FALSE,1,"26.1","26","MI","Michigan"
1250273.52345484,-244106.57773539,6620,FALSE,1,"26.1","26","MI","Michigan"
1220080.2434525,-249752.74853299,6621,FALSE,1,"26.1","26","MI","Michigan"
1217148.89255366,-250293.23178944,6622,FALSE,1,"26.1","26","MI","Michigan"
1212324.84300732,-251183.2894769,6623,FALSE,1,"26.1","26","MI","Michigan"
1182427.1688221,-256617.62823266,6624,FALSE,1,"26.1","26","MI","Michigan"
1171716.90089646,-258530.12298733,6625,FALSE,1,"26.1","26","MI","Michigan"
1171714.6183458,-258530.52865178,6626,FALSE,1,"26.1","26","MI","Michigan"
1149610.39494016,-262309.13871726,6627,FALSE,1,"26.1","26","MI","Michigan"
1136276.31894833,-264551.59576715,6628,FALSE,1,"26.1","26","MI","Michigan"
1136274.33490632,-264551.93810129,6629,FALSE,1,"26.1","26","MI","Michigan"
1113799.2371982,-268390.3644562,6630,FALSE,1,"26.1","26","MI","Michigan"
1111967.51916369,-268693.2876866,6631,FALSE,1,"26.1","26","MI","Michigan"
1102514.29935689,-270248.32073985,6632,FALSE,1,"26.1","26","MI","Michigan"
1102409.85273881,-270265.10261511,6633,FALSE,1,"26.1","26","MI","Michigan"
1087420.08138888,-272656.00600928,6634,FALSE,1,"26.1","26","MI","Michigan"
1096848.31084002,-262623.16618268,6635,FALSE,1,"26.1","26","MI","Michigan"
730416.40939584,217720.19814649,6636,FALSE,2,"26.2","26","MI","Michigan"
736710.77260773,223151.83908784,6637,FALSE,2,"26.2","26","MI","Michigan"
743296.22241085,225831.98853246,6638,FALSE,2,"26.2","26","MI","Michigan"
757226.06132044,232467.57042162,6639,FALSE,2,"26.2","26","MI","Michigan"
765802.47051872,241634.47099671,6640,FALSE,2,"26.2","26","MI","Michigan"
768051.78855708,244781.43690292,6641,FALSE,2,"26.2","26","MI","Michigan"
771421.50366334,249504.79585386,6642,FALSE,2,"26.2","26","MI","Michigan"
779456.36881259,253496.40367124,6643,FALSE,2,"26.2","26","MI","Michigan"
785404.99596122,253696.9150857,6644,FALSE,2,"26.2","26","MI","Michigan"
790764.42036421,255128.65416024,6645,FALSE,2,"26.2","26","MI","Michigan"
795944.55866862,256906.30779178,6646,FALSE,2,"26.2","26","MI","Michigan"
802224.74131575,258003.19566123,6647,FALSE,2,"26.2","26","MI","Michigan"
815266.78287677,267506.77936849,6648,FALSE,2,"26.2","26","MI","Michigan"
820577.99687794,276314.99342218,6649,FALSE,2,"26.2","26","MI","Michigan"
828850.53062796,279281.56128009,6650,FALSE,2,"26.2","26","MI","Michigan"
833947.03830249,280814.56876759,6651,FALSE,2,"26.2","26","MI","Michigan"
835507.75606604,283856.04706978,6652,FALSE,2,"26.2","26","MI","Michigan"
836039.28653975,284892.89205152,6653,FALSE,2,"26.2","26","MI","Michigan"
837773.29008362,291708.5002429,6654,FALSE,2,"26.2","26","MI","Michigan"
842687.75796996,296992.31059603,6655,FALSE,2,"26.2","26","MI","Michigan"
850283.42342225,305207.56065423,6656,FALSE,2,"26.2","26","MI","Michigan"
858240.69333041,310571.53108575,6657,FALSE,2,"26.2","26","MI","Michigan"
862896.37189706,316169.76923851,6658,FALSE,2,"26.2","26","MI","Michigan"
863682.46351115,317116.58228652,6659,FALSE,2,"26.2","26","MI","Michigan"
868525.87730888,326571.40540164,6660,FALSE,2,"26.2","26","MI","Michigan"
877599.42721139,333673.36354079,6661,FALSE,2,"26.2","26","MI","Michigan"
882162.29056353,337318.71383961,6662,FALSE,2,"26.2","26","MI","Michigan"
891655.89688832,341017.96035726,6663,FALSE,2,"26.2","26","MI","Michigan"
903051.63746667,343845.87558536,6664,FALSE,2,"26.2","26","MI","Michigan"
912634.90782264,344701.53190008,6665,FALSE,2,"26.2","26","MI","Michigan"
921913.11195875,344150.9146284,6666,FALSE,2,"26.2","26","MI","Michigan"
929027.62661348,341699.21883019,6667,FALSE,2,"26.2","26","MI","Michigan"
928669.98453025,337637.77656938,6668,FALSE,2,"26.2","26","MI","Michigan"
914099.3921846,335772.25168523,6669,FALSE,2,"26.2","26","MI","Michigan"
903647.34025857,333937.62611843,6670,FALSE,2,"26.2","26","MI","Michigan"
904439.57433342,327948.86764176,6671,FALSE,2,"26.2","26","MI","Michigan"
899507.06124543,323860.23239269,6672,FALSE,2,"26.2","26","MI","Michigan"
894284.24059594,318008.52548011,6673,FALSE,2,"26.2","26","MI","Michigan"
887902.96613022,311180.98168749,6674,FALSE,2,"26.2","26","MI","Michigan"
887596.81402068,310061.90138379,6675,FALSE,2,"26.2","26","MI","Michigan"
885654.83489039,302979.96189518,6676,FALSE,2,"26.2","26","MI","Michigan"
879146.33041754,295378.06908145,6677,FALSE,2,"26.2","26","MI","Michigan"
876982.54248596,286501.78421732,6678,FALSE,2,"26.2","26","MI","Michigan"
873974.57063621,279017.95658336,6679,FALSE,2,"26.2","26","MI","Michigan"
873074.93790725,276785.11979875,6680,FALSE,2,"26.2","26","MI","Michigan"
872562.25901062,268515.23813118,6681,FALSE,2,"26.2","26","MI","Michigan"
880109.09570567,272060.66446016,6682,FALSE,2,"26.2","26","MI","Michigan"
