"x","y","fips"
-218494.67417868,-1309644.27484361,"48445"
1589358.54545303,-221993.60909242,"39155"
1009776.97529854,-564640.19831281,"17035"
1529224.24834027,-1251217.97059955,"13153"
23296.25084229,-1733909.61371277,"48463"
1358715.64321857,-530325.64773956,"39025"
-24555.56552061,-1066024.47512769,"48483"
1452426.45105944,-1187695.20206609,"13231"
1381292.47324711,-484548.2405801,"39027"
1453343.78494435,-1058210.54416749,"13117"
1435999.71482563,-1151828.51403393,"13113"
1498291.71707085,-1331505.27270515,"13177"
-169410.39929048,-1262592.04791896,"48303"
302176.4556629,-1727405.1515573,"48285"
391647.89309541,-1781732.0471835,"48321"
724975.40321206,-1198798.43436632,"05025"
429173.67880664,30873.79013832,"27093"
1406149.69390564,-506171.01461928,"39071"
-676706.93595756,-727053.75662724,"08091"
337059.6674578,-1336108.94045047,"48397"
1476469.10775041,-296929.53829257,"39005"
-1331303.03565283,-10075.37242164,"16027"
109496.17292011,-1360368.78548342,"48429"
-141138.42542656,-379970.07830479,"31005"
943772.67484666,-1486475.01031381,"28147"
582972.27997254,-672865.65263393,"29159"
354246.03523787,75176.31598041,"27121"
158087.61031998,-1358754.62674091,"48363"
1457015.98447898,-1307286.04976635,"13307"
462820.89734339,-892918.63094507,"40115"
1621167.90469907,-1116824.54580227,"13189"
1598303.58458208,-1227488.07503601,"13175"
935890.64912094,56752.12900695,"55083"
793649.51721732,170164.39901034,"55125"
634102.73764842,131430.13759739,"55129"
1759542.4552626,-1434622.43229999,"12031"
1440356.39521621,-445697.52278886,"39129"
1447807.38710092,-510821.03100128,"39131"
-77323.69121118,-157305.25176816,"46095"
-6490.55813306,-30758.2393684,"46119"
1435166.82205066,-410998.19418113,"39049"
663701.93125798,-474056.71564605,"29199"
2033356.2168987,-829171.93010673,"37103"
144618.05540187,-1725490.22437424,"48029"
168383.17755051,-1528079.17930628,"48281"
1633722.22008371,-1476357.22360783,"12121"
-1760711.09878833,567228.83224629,"53031"
1595957.9303335,-1366307.70819186,"13019"
-879847.34809615,-356093.59362827,"56041"
1640314.21994585,-1389461.41463691,"13065"
1120096.41901688,-1124298.92291707,"01093"
1734689.97649382,-437866.11582204,"54093"
1741378.47651906,-591152.08442433,"51580"
1346950.22181976,-883538.25242966,"47035"
813587.63903103,-551012.18367853,"17171"
1274089.0861929,21875.06362573,"26011"
1237450.42346952,125042.70948804,"26119"
302955.3286597,-1351967.91101132,"48113"
962269.89611441,-1028334.25684224,"47047"
58121.07371868,-627698.8346008,"20163"
1348517.27527391,-204876.48536927,"26115"
113092.80189656,420521.40237975,"38019"
1213934.60046214,-356316.42694127,"18069"
156093.69914307,-698826.21140118,"20053"
405151.90473182,-669055.14285349,"20045"
266106.4438573,-103240.74944827,"46101"
1612391.42302205,-639109.70652377,"54109"
1204850.49096366,-1240964.0204092,"01007"
1079152.01201484,-831908.39464381,"21221"
-25960.78166217,282414.03945039,"38083"
461450.35029431,-392416.59514375,"19001"
1034110.48414481,-1217278.20895587,"28105"
324333.29656827,-1604372.9220837,"48051"
483791.53663808,-1009780.54842426,"40001"
1002531.4357407,-1510946.35663933,"28109"
2084762.4993725,-627124.48387082,"51550"
690592.38877319,-372424.93760928,"19183"
965803.41601801,-1436120.65458506,"28065"
708663.36489617,-410121.38323963,"19087"
891603.58302763,-1518463.88152931,"22091"
1178765.26969158,-481126.27283715,"18097"
1111020.19084321,-463041.95664392,"18107"
1368627.56724304,-377238.26431815,"39091"
1755779.34507257,-645993.48579211,"51770"
732728.62766948,-385275.04077462,"19115"
846919.54829775,-73614.89189735,"55077"
10045.91361331,-627968.70681825,"20065"
-1263018.8535578,267896.70578838,"16061"
-40634.17490624,-724449.25882669,"20101"
154083.70409568,-621477.84204777,"20123"
744779.119456,-1399112.83302701,"22021"
654627.25439034,-1323396.18340282,"22027"
753387.69327882,-193852.8384993,"55043"
2101298.84115147,-539719.82074769,"51131"
2121018.19487392,-665697.7847218,"37029"
882839.51739464,-809468.56709919,"29017"
1534437.55210535,-735545.19268581,"51720"
2032294.98786859,-571373.1201419,"51830"
723347.24029112,-889398.05789348,"29091"
