"x","y","fips","abbr","full","county"
-302965.41897495,-62021.32321142,"46081","SD","South Dakota","Lawrence County"
264221.49815151,-192730.48348539,"46083","SD","South Dakota","Lincoln County"
-3688.51601152,-118704.93645036,"46085","SD","South Dakota","Lyman County"
211603.56322756,-144006.01256506,"46087","SD","South Dakota","McCook County"
60714.79810125,85562.83515543,"46089","SD","South Dakota","McPherson County"
186066.75654861,87477.2242784,"46091","SD","South Dakota","Marshall County"
-198342.34466695,-27881.73119823,"46093","SD","South Dakota","Meade County"
-77323.69121118,-157305.25176816,"46095","SD","South Dakota","Mellette County"
191065.47086726,-105917.98928,"46097","SD","South Dakota","Miner County"
258265.24916364,-142288.8413571,"46099","SD","South Dakota","Minnehaha County"
266106.4438573,-103240.74944827,"46101","SD","South Dakota","Moody County"
-206671.01487822,-181326.34629486,"46102","SD","South Dakota","Oglala Lakota County"
-186685.85808511,-117843.38272762,"46103","SD","South Dakota","Pennington County"
-193325.99809533,47355.52332106,"46105","SD","South Dakota","Perkins County"
5097.71112338,8045.63297268,"46107","SD","South Dakota","Potter County"
233321.32249387,90049.30068048,"46109","SD","South Dakota","Roberts County"
152622.39405185,-106783.60645624,"46111","SD","South Dakota","Sanborn County"
129932.36572251,-3122.67748216,"46115","SD","South Dakota","Spink County"
-68151.25432652,-67810.96400432,"46117","SD","South Dakota","Stanley County"
-6490.55813306,-30758.2393684,"46119","SD","South Dakota","Sully County"
-58683.95864279,-200482.11428583,"46121","SD","South Dakota","Todd County"
10193.81501156,-194431.99442689,"46123","SD","South Dakota","Tripp County"
229473.22538958,-181164.31056426,"46125","SD","South Dakota","Turner County"
271422.79435234,-219263.65674968,"46127","SD","South Dakota","Union County"
371.68548905,46767.38999761,"46129","SD","South Dakota","Walworth County"
213371.99316302,-217153.89118409,"46135","SD","South Dakota","Yankton County"
-132453.69309946,-20220.74050055,"46137","SD","South Dakota","Ziebach County"
1410280.15549584,-857454.70938905,"47001","TN","Tennessee","Anderson County"
1223395.01427243,-958219.50793976,"47003","TN","Tennessee","Bedford County"
1069449.98855134,-914185.5356762,"47005","TN","Tennessee","Benton County"
1329021.92197507,-933916.02665823,"47007","TN","Tennessee","Bledsoe County"
1446325.5559005,-895057.46554066,"47009","TN","Tennessee","Blount County"
1371960.30400793,-972656.20183186,"47011","TN","Tennessee","Bradley County"
1413634.06972627,-818849.3076498,"47013","TN","Tennessee","Campbell County"
1255489.57119661,-913271.67200522,"47015","TN","Tennessee","Cannon County"
1041534.16511368,-929771.47494654,"47017","TN","Tennessee","Carroll County"
1592582.06096783,-800982.49300182,"47019","TN","Tennessee","Carter County"
1156733.08800931,-883198.57349734,"47021","TN","Tennessee","Cheatham County"
1033848.09433797,-989318.18352237,"47023","TN","Tennessee","Chester County"
1458341.83317842,-804403.22334178,"47025","TN","Tennessee","Claiborne County"
1288389.26069315,-828612.49729434,"47027","TN","Tennessee","Clay County"
1512901.8511094,-856048.85198315,"47029","TN","Tennessee","Cocke County"
1258389.29886804,-952497.33610476,"47031","TN","Tennessee","Coffee County"
973221.98276265,-956062.78065927,"47033","TN","Tennessee","Crockett County"
1346950.22181976,-883538.25242966,"47035","TN","Tennessee","Cumberland County"
1182135.19756979,-886009.67224614,"47037","TN","Tennessee","Davidson County"
1074984.52081369,-976423.50886083,"47039","TN","Tennessee","Decatur County"
1273487.99455452,-896653.74677307,"47041","TN","Tennessee","DeKalb County"
1132915.75242213,-898330.21149518,"47043","TN","Tennessee","Dickson County"
956166.47077808,-931119.27332809,"47045","TN","Tennessee","Dyer County"
962269.89611441,-1028334.25684224,"47047","TN","Tennessee","Fayette County"
1344299.41407143,-831568.06457649,"47049","TN","Tennessee","Fentress County"
1261956.24055113,-987736.31261488,"47051","TN","Tennessee","Franklin County"
996561.48018628,-936700.19497431,"47053","TN","Tennessee","Gibson County"
1177996.08485928,-1000836.48250135,"47055","TN","Tennessee","Giles County"
1468556.18964214,-825763.72248429,"47057","TN","Tennessee","Grainger County"
1530070.44268302,-825188.03738798,"47059","TN","Tennessee","Greene County"
1291394.36024801,-956224.49443769,"47061","TN","Tennessee","Grundy County"
1491812.3357852,-827145.00125659,"47063","TN","Tennessee","Hamblen County"
1342826.61711131,-978576.186871,"47065","TN","Tennessee","Hamilton County"
1486271.43673645,-794131.60992331,"47067","TN","Tennessee","Hancock County"
1000822.63915077,-1022679.39446007,"47069","TN","Tennessee","Hardeman County"
1073734.43717955,-1013969.94226715,"47071","TN","Tennessee","Hardin County"
1509695.49536974,-799843.96970953,"47073","TN","Tennessee","Hawkins County"
969880.9200309,-983950.57264575,"47075","TN","Tennessee","Haywood County"
1048553.94948314,-965148.97820737,"47077","TN","Tennessee","Henderson County"
1045876.29770417,-890989.47562215,"47079","TN","Tennessee","Henry County"
1128185.51534655,-936933.02009666,"47081","TN","Tennessee","Hickman County"
1104533.06419139,-886128.40284932,"47083","TN","Tennessee","Houston County"
1099901.43449387,-912003.25183426,"47085","TN","Tennessee","Humphreys County"
1279507.97048353,-850262.02187119,"47087","TN","Tennessee","Jackson County"
1483036.42918677,-849008.82858036,"47089","TN","Tennessee","Jefferson County"
1613539.67599201,-769480.85476707,"47091","TN","Tennessee","Johnson County"
1441924.28356536,-859747.05868665,"47093","TN","Tennessee","Knox County"
943949.7403319,-893029.93926308,"47095","TN","Tennessee","Lake County"
940235.31107361,-965952.68005828,"47097","TN","Tennessee","Lauderdale County"
1144009.88916469,-1005002.40055713,"47099","TN","Tennessee","Lawrence County"
1126765.53885468,-968357.00460193,"47101","TN","Tennessee","Lewis County"
1218317.75845968,-997028.63621517,"47103","TN","Tennessee","Lincoln County"
1412576.90293153,-895341.56472505,"47105","TN","Tennessee","Loudon County"
1389954.56736147,-936935.75930597,"47107","TN","Tennessee","McMinn County"
1039296.90432609,-1023302.63237066,"47109","TN","Tennessee","McNairy County"
1250294.44187083,-836530.07584081,"47111","TN","Tennessee","Macon County"
1010323.28541663,-974721.56478618,"47113","TN","Tennessee","Madison County"
1308612.84523119,-983197.00554835,"47115","TN","Tennessee","Marion County"
1196168.23435704,-973212.74375667,"47117","TN","Tennessee","Marshall County"
1168403.80328246,-952543.53686517,"47119","TN","Tennessee","Maury County"
1360807.47688265,-945878.4395444,"47121","TN","Tennessee","Meigs County"
1424711.90535548,-929329.04871419,"47123","TN","Tennessee","Monroe County"
1124034.55360156,-861761.82717653,"47125","TN","Tennessee","Montgomery County"
1236585.7412089,-978710.02077515,"47127","TN","Tennessee","Moore County"
1377851.89307705,-863005.61974283,"47129","TN","Tennessee","Morgan County"
970072.44133398,-897761.80746806,"47131","TN","Tennessee","Obion County"
1310670.05690605,-844748.90458776,"47133","TN","Tennessee","Overton County"
1093385.49789521,-959932.64540942,"47135","TN","Tennessee","Perry County"
1321503.91143841,-821677.66573325,"47137","TN","Tennessee","Pickett County"
1403043.04074706,-966640.75515168,"47139","TN","Tennessee","Polk County"
1284952.68148465,-875331.63771597,"47141","TN","Tennessee","Putnam County"
1360434.528833,-917511.55719272,"47143","TN","Tennessee","Rhea County"
1386225.45098953,-891471.25260309,"47145","TN","Tennessee","Roane County"
1171270.33739816,-851168.3939376,"47147","TN","Tennessee","Robertson County"
1223457.57043438,-919255.44469659,"47149","TN","Tennessee","Rutherford County"
1378914.29973212,-820866.12227237,"47151","TN","Tennessee","Scott County"
1322192.6137879,-958153.59354684,"47153","TN","Tennessee","Sequatchie County"
1482215.02337946,-879581.94217322,"47155","TN","Tennessee","Sevier County"
921535.48145691,-1033920.65924966,"47157","TN","Tennessee","Shelby County"
1254212.59882168,-864672.84704108,"47159","TN","Tennessee","Smith County"
1084443.77986624,-867411.98343703,"47161","TN","Tennessee","Stewart County"
1574424.06855898,-777568.5841126,"47163","TN","Tennessee","Sullivan County"
1208492.49919117,-848072.06216258,"47165","TN","Tennessee","Sumner County"
935837.17992322,-995017.15424486,"47167","TN","Tennessee","Tipton County"
1236450.40251821,-855160.04079225,"47169","TN","Tennessee","Trousdale County"
1562253.54130664,-829416.71578269,"47171","TN","Tennessee","Unicoi County"
1441822.29989192,-830059.24673757,"47173","TN","Tennessee","Union County"
1308479.78307781,-920784.85755316,"47175","TN","Tennessee","Van Buren County"
1280121.83688029,-927575.43881792,"47177","TN","Tennessee","Warren County"
1560131.36505866,-801829.10829138,"47179","TN","Tennessee","Washington County"
1108194.01433173,-997653.60317223,"47181","TN","Tennessee","Wayne County"
1009589.26187273,-902513.95971093,"47183","TN","Tennessee","Weakley County"
1302726.34549017,-893007.91590394,"47185","TN","Tennessee","White County"
1184359.57188568,-919584.93927855,"47187","TN","Tennessee","Williamson County"
1229660.85632366,-882497.34027357,"47189","TN","Tennessee","Wilson County"
410830.09328516,-1448526.79941117,"48001","TX","Texas","Anderson County"
-249611.53721992,-1404884.86404032,"48003","TX","Texas","Andrews County"
511596.03311893,-1507476.1945209,"48005","TX","Texas","Angelina County"
295063.38818283,-1872851.46392443,"48007","TX","Texas","Aransas County"
122098.22790862,-1262787.41042184,"48009","TX","Texas","Archer County"
-124154.62705201,-1113372.78317353,"48011","TX","Texas","Armstrong County"
143781.11165847,-1784685.42073368,"48013","TX","Texas","Atascosa County"
359818.14776702,-1660391.81398286,"48015","TX","Texas","Austin County"
-261772.57038196,-1209571.84000916,"48017","TX","Texas","Bailey County"
57465.54771017,-1688896.7268864,"48019","TX","Texas","Bandera County"
263247.75022166,-1646729.36327696,"48021","TX","Texas","Bastrop County"
73175.10107998,-1263368.99919711,"48023","TX","Texas","Baylor County"
229725.40178221,-1844657.45786572,"48025","TX","Texas","Bee County"
244872.82512615,-1544414.90375324,"48027","TX","Texas","Bell County"
144618.05540187,-1725490.22437424,"48029","TX","Texas","Bexar County"
155321.49028438,-1626911.66119393,"48031","TX","Texas","Blanco County"
-134688.63097896,-1359132.97734806,"48033","TX","Texas","Borden County"
218803.36762844,-1445213.94761626,"48035","TX","Texas","Bosque County"
508148.61408503,-1265978.48751795,"48037","TX","Texas","Bowie County"
453931.7346011,-1739030.78194902,"48039","TX","Texas","Brazoria County"
353670.70584572,-1580722.01222211,"48041","TX","Texas","Brazos County"
-313949.73094892,-1671373.65332343,"48043","TX","Texas","Brewster County"
-111168.12934408,-1161756.35439873,"48045","TX","Texas","Briscoe County"
180292.03757202,-1989170.67378038,"48047","TX","Texas","Brooks County"
97845.56036181,-1468404.10207871,"48049","TX","Texas","Brown County"
324333.29656827,-1604372.9220837,"48051","TX","Texas","Burleson County"
176467.08777235,-1568067.0019939,"48053","TX","Texas","Burnet County"
231880.85390919,-1679381.44813658,"48055","TX","Texas","Caldwell County"
338276.41904819,-1820255.20958767,"48057","TX","Texas","Calhoun County"
59250.11093528,-1409324.65771728,"48059","TX","Texas","Callahan County"
261179.93963302,-2086479.46742231,"48061","TX","Texas","Cameron County"
471761.62288505,-1319747.33922472,"48063","TX","Texas","Camp County"
-123186.31999513,-1064791.92318885,"48065","TX","Texas","Carson County"
521816.38776639,-1307091.41509687,"48067","TX","Texas","Cass County"
-208031.91901881,-1159778.27323768,"48069","TX","Texas","Castro County"
513990.87695897,-1679126.11798909,"48071","TX","Texas","Chambers County"
455278.87445628,-1440473.22021756,"48073","TX","Texas","Cherokee County"
-19097.29438333,-1163301.33210299,"48075","TX","Texas","Childress County"
167051.29172875,-1242364.55935834,"48077","TX","Texas","Clay County"
-263225.71655579,-1262177.29254303,"48079","TX","Texas","Cochran County"
-50424.04044724,-1454472.75997501,"48081","TX","Texas","Coke County"
51462.0312278,-1470738.15381045,"48083","TX","Texas","Coleman County"
320423.57341259,-1304206.89736145,"48085","TX","Texas","Collin County"
-24707.10654112,-1114341.13702239,"48087","TX","Texas","Collingsworth County"
339309.2400804,-1697262.35007855,"48089","TX","Texas","Colorado County"
174570.66148346,-1684256.95119298,"48091","TX","Texas","Comal County"
134443.7905181,-1447191.75191221,"48093","TX","Texas","Comanche County"
13601.20924468,-1516120.65746134,"48095","TX","Texas","Concho County"
252770.988413,-1261795.25470835,"48097","TX","Texas","Cooke County"
210314.93815443,-1506929.9088647,"48099","TX","Texas","Coryell County"
-26166.958397,-1213055.84544624,"48101","TX","Texas","Cottle County"
-241424.03899273,-1497937.13386061,"48103","TX","Texas","Crane County"
-127613.35854958,-1578507.31938211,"48105","TX","Texas","Crockett County"
-120980.76904314,-1263019.59868899,"48107","TX","Texas","Crosby County"
-427330.25116552,-1472184.87218751,"48109","TX","Texas","Culberson County"
-233864.73686302,-965215.03391921,"48111","TX","Texas","Dallam County"
302955.3286597,-1351967.91101132,"48113","TX","Texas","Dallas County"
-183199.07512407,-1358279.18977114,"48115","TX","Texas","Dawson County"
-238138.07954125,-1110677.48908103,"48117","TX","Texas","Deaf Smith County"
397004.15971894,-1278265.76663303,"48119","TX","Texas","Delta County"
269654.99895066,-1304584.2182567,"48121","TX","Texas","Denton County"
265404.70355932,-1757241.15520102,"48123","TX","Texas","DeWitt County"
-72492.00990416,-1263381.00832285,"48125","TX","Texas","Dickens County"
22541.75493563,-1836777.80714134,"48127","TX","Texas","Dimmit County"
-74471.26998481,-1113984.52242184,"48129","TX","Texas","Donley County"
147638.18667611,-1915681.19428512,"48131","TX","Texas","Duval County"
105223.9332778,-1406309.75665314,"48133","TX","Texas","Eastland County"
-241692.60346069,-1453301.54052888,"48135","TX","Texas","Ector County"
-33954.93547184,-1665822.66339269,"48137","TX","Texas","Edwards County"
298359.84727603,-1399303.0773526,"48139","TX","Texas","Ellis County"
-589543.05507828,-1440856.35600028,"48141","TX","Texas","El Paso County"
168530.48004784,-1416102.60228365,"48143","TX","Texas","Erath County"
294984.66541694,-1518590.01417929,"48145","TX","Texas","Falls County"
362905.81847598,-1259368.70380387,"48147","TX","Texas","Fannin County"
294962.20377307,-1676668.4443096,"48149","TX","Texas","Fayette County"
-37796.07857747,-1360199.04491011,"48151","TX","Texas","Fisher County"
-120552.64542922,-1212340.81308314,"48153","TX","Texas","Floyd County"
28962.18900363,-1226752.57976085,"48155","TX","Texas","Foard County"
411234.29481092,-1705378.48681448,"48157","TX","Texas","Fort Bend County"
447180.78084569,-1299245.23979317,"48159","TX","Texas","Franklin County"
364055.23054405,-1467384.41826917,"48161","TX","Texas","Freestone County"
86670.35359295,-1787448.84054268,"48163","TX","Texas","Frio County"
-248118.82143926,-1356674.86872197,"48165","TX","Texas","Gaines County"
491689.68123709,-1719494.02644792,"48167","TX","Texas","Galveston County"
-121432.94986027,-1311111.32338213,"48169","TX","Texas","Garza County"
99981.94165028,-1627462.32319056,"48171","TX","Texas","Gillespie County"
-144551.53291677,-1455569.86359778,"48173","TX","Texas","Glasscock County"
255572.99352827,-1806041.08155289,"48175","TX","Texas","Goliad County"
242727.48625606,-1721165.59180701,"48177","TX","Texas","Gonzales County"
-73935.40018656,-1065723.20491629,"48179","TX","Texas","Gray County"
308634.65760445,-1257493.59054341,"48181","TX","Texas","Grayson County"
487741.7442748,-1375236.23688487,"48183","TX","Texas","Gregg County"
384917.64688788,-1585717.17560885,"48185","TX","Texas","Grimes County"
200732.18650863,-1709246.67128039,"48187","TX","Texas","Guadalupe County"
-168968.97469339,-1211648.86463618,"48189","TX","Texas","Hale County"
-62661.03517988,-1162232.70592573,"48191","TX","Texas","Hall County"
183801.69601574,-1473087.66196988,"48193","TX","Texas","Hamilton County"
-121769.44350237,-967958.11378013,"48195","TX","Texas","Hansford County"
25775.39802088,-1194715.62916878,"48197","TX","Texas","Hardeman County"
538440.07470018,-1611118.25066539,"48199","TX","Texas","Hardin County"
437834.200365,-1665812.94456725,"48201","TX","Texas","Harris County"
538820.03608363,-1365575.44974094,"48203","TX","Texas","Harrison County"
-235926.97931646,-1013697.0136399,"48205","TX","Texas","Hartley County"
25180.83488223,-1312136.4844117,"48207","TX","Texas","Haskell County"
190922.58446483,-1655129.36590491,"48209","TX","Texas","Hays County"
-24443.05354846,-1017641.8973054,"48211","TX","Texas","Hemphill County"
385667.22825785,-1412193.56389402,"48213","TX","Texas","Henderson County"
177164.80211711,-2061693.92751824,"48215","TX","Texas","Hidalgo County"
268616.33432974,-1436204.58468239,"48217","TX","Texas","Hill County"
-218015.74233652,-1261726.88345934,"48219","TX","Texas","Hockley County"
201525.31988159,-1392757.43565006,"48221","TX","Texas","Hood County"
417740.64915588,-1304182.98631045,"48223","TX","Texas","Hopkins County"
438890.95863536,-1501952.945103,"48225","TX","Texas","Houston County"
-135743.69582953,-1407455.68634069,"48227","TX","Texas","Howard County"
-518442.54563978,-1476101.06749471,"48229","TX","Texas","Hudspeth County"
366778.64326166,-1305956.08327633,"48231","TX","Texas","Hunt County"
-122482.3744925,-1016437.33561817,"48233","TX","Texas","Hutchinson County"
-94014.98456239,-1518703.25867053,"48235","TX","Texas","Irion County"
170951.3648601,-1303987.95488999,"48237","TX","Texas","Jack County"
342624.94688866,-1778397.90318311,"48239","TX","Texas","Jackson County"
572670.13734944,-1541260.81241775,"48241","TX","Texas","Jasper County"
-396668.7522497,-1570456.40571359,"48243","TX","Texas","Jeff Davis County"
569642.86962295,-1659667.26985301,"48245","TX","Texas","Jefferson County"
129563.25886264,-1990949.17091589,"48247","TX","Texas","Jim Hogg County"
190532.2226477,-1890182.22066856,"48249","TX","Texas","Jim Wells County"
245348.58741008,-1396893.66449463,"48251","TX","Texas","Johnson County"
11407.79549387,-1360570.41177102,"48253","TX","Texas","Jones County"
207671.05661585,-1783402.788596,"48255","TX","Texas","Karnes County"
348584.34057622,-1369022.6890279,"48257","TX","Texas","Kaufman County"
125702.81363417,-1667548.32741082,"48259","TX","Texas","Kendall County"
233294.91850967,-2002451.46799283,"48261","TX","Texas","Kenedy County"
-72835.999197,-1311546.5827821,"48263","TX","Texas","Kent County"
49462.48071077,-1654123.63877873,"48265","TX","Texas","Kerr County"
26383.7189028,-1607893.26482371,"48267","TX","Texas","Kimble County"
-23812.51572944,-1263608.70130707,"48269","TX","Texas","King County"
-40143.37700103,-1734380.82908974,"48271","TX","Texas","Kinney County"
211037.85781913,-1945799.51565588,"48273","TX","Texas","Kleberg County"
23296.06938277,-1265336.91409149,"48275","TX","Texas","Knox County"
408258.25145209,-1244930.04098372,"48277","TX","Texas","Lamar County"
-217570.54074316,-1210759.09951018,"48279","TX","Texas","Lamb County"
168383.17755051,-1528079.17930628,"48281","TX","Texas","Lampasas County"
89260.2637327,-1845033.62262903,"48283","TX","Texas","La Salle County"
302176.4556629,-1727405.1515573,"48285","TX","Texas","Lavaca County"
298787.83163606,-1628325.17364329,"48287","TX","Texas","Lee County"
385856.91232839,-1510599.57005867,"48289","TX","Texas","Leon County"
497021.55196609,-1626497.1585114,"48291","TX","Texas","Liberty County"
327009.19120942,-1486084.03467299,"48293","TX","Texas","Limestone County"
-24580.11804765,-968854.39966023,"48295","TX","Texas","Lipscomb County"
187151.78123711,-1852386.94004886,"48297","TX","Texas","Live Oak County"
125286.08172404,-1583838.15489274,"48299","TX","Texas","Llano County"
-334344.87133387,-1453544.28709789,"48301","TX","Texas","Loving County"
-169410.39929048,-1262592.04791896,"48303","TX","Texas","Lubbock County"
-169954.57543607,-1310527.94829319,"48305","TX","Texas","Lynn County"
62554.40036998,-1533114.87572224,"48307","TX","Texas","McCulloch County"
263635.74907872,-1489599.96204113,"48309","TX","Texas","McLennan County"
141669.16687288,-1843996.91589579,"48311","TX","Texas","McMullen County"
389946.56239424,-1546568.26672648,"48313","TX","Texas","Madison County"
521693.62397256,-1338474.26772695,"48315","TX","Texas","Marion County"
-184518.54922479,-1406540.44501722,"48317","TX","Texas","Martin County"
74743.15838932,-1583381.40615512,"48319","TX","Texas","Mason County"
391647.89309541,-1781732.0471835,"48321","TX","Texas","Matagorda County"
-32851.42817282,-1785836.77628108,"48323","TX","Texas","Maverick County"
85205.1931188,-1735121.77537979,"48325","TX","Texas","Medina County"
13716.68205251,-1563936.81177803,"48327","TX","Texas","Menard County"
-193089.96863745,-1454583.5319401,"48329","TX","Texas","Midland County"
289735.87747339,-1571467.31455851,"48331","TX","Texas","Milam County"
134840.05231253,-1491842.9179227,"48333","TX","Texas","Mills County"
-87098.56710999,-1408056.16151349,"48335","TX","Texas","Mitchell County"
210909.61797962,-1256288.7140327,"48337","TX","Texas","Montague County"
424761.46544903,-1615303.02115653,"48339","TX","Texas","Montgomery County"
-171171.28915792,-1015752.94716335,"48341","TX","Texas","Moore County"
493058.50520137,-1313600.79001384,"48343","TX","Texas","Morris County"
-72139.91796839,-1212726.48336333,"48345","TX","Texas","Motley County"
510883.74334341,-1465621.85606034,"48347","TX","Texas","Nacogdoches County"
337047.14536084,-1428851.68220221,"48349","TX","Texas","Navarro County"
603248.26796531,-1528701.15891609,"48351","TX","Texas","Newton County"
-38403.70265812,-1408785.24853198,"48353","TX","Texas","Nolan County"
223843.05503561,-1910402.88988313,"48355","TX","Texas","Nueces County"
-73350.68952312,-968488.12601255,"48357","TX","Texas","Ochiltree County"
-223237.65904623,-1062387.21087171,"48359","TX","Texas","Oldham County"
595512.36564539,-1629607.80035465,"48361","TX","Texas","Orange County"
158087.61031998,-1358754.62674091,"48363","TX","Texas","Palo Pinto County"
543130.50818981,-1406749.12192203,"48365","TX","Texas","Panola County"
206407.98028611,-1353798.35966638,"48367","TX","Texas","Parker County"
-256077.14164777,-1158362.2435024,"48369","TX","Texas","Parmer County"
-270200.73458439,-1569321.0592025,"48371","TX","Texas","Pecos County"
494280.85348248,-1559229.04419629,"48373","TX","Texas","Polk County"
-172248.01730544,-1064070.14883506,"48375","TX","Texas","Potter County"
-411808.60642278,-1645595.22841516,"48377","TX","Texas","Presidio County"
395585.04877533,-1336025.18396525,"48379","TX","Texas","Rains County"
-173517.80505598,-1112375.89178521,"48381","TX","Texas","Randall County"
-145637.18858413,-1510976.29621946,"48383","TX","Texas","Reagan County"
16148.21529086,-1685610.87521805,"48385","TX","Texas","Real County"
460180.85119304,-1251926.29540973,"48387","TX","Texas","Red River County"
-356768.81626275,-1517620.81393973,"48389","TX","Texas","Reeves County"
269470.82255026,-1849257.72604383,"48391","TX","Texas","Refugio County"
-73523.99786202,-1017273.42570652,"48393","TX","Texas","Roberts County"
334052.03129404,-1542236.5489608,"48395","TX","Texas","Robertson County"
337059.6674578,-1336108.94045047,"48397","TX","Texas","Rockwall County"
2216.97890514,-1461067.82345593,"48399","TX","Texas","Runnels County"
493570.2892756,-1406010.68321972,"48401","TX","Texas","Rusk County"
586916.05808369,-1494727.58962468,"48403","TX","Texas","Sabine County"
557532.7166152,-1479150.85047187,"48405","TX","Texas","San Augustine County"
466486.36343799,-1591561.65621565,"48407","TX","Texas","San Jacinto County"
247058.27888216,-1879782.51673007,"48409","TX","Texas","San Patricio County"
111859.53647075,-1535805.73655052,"48411","TX","Texas","San Saba County"
-51878.94627132,-1563932.31117403,"48413","TX","Texas","Schleicher County"
-86167.37263428,-1359544.85313879,"48415","TX","Texas","Scurry County"
60770.79315225,-1360848.7521723,"48417","TX","Texas","Shackelford County"
558146.45967888,-1445215.84911354,"48419","TX","Texas","Shelby County"
-170183.24892904,-967020.94985178,"48421","TX","Texas","Sherman County"
451729.46982855,-1391878.06286722,"48423","TX","Texas","Smith County"
209135.58863085,-1415529.59910708,"48425","TX","Texas","Somervell County"
131201.22427442,-2040131.2447084,"48427","TX","Texas","Starr County"
109496.17292011,-1360368.78548342,"48429","TX","Texas","Stephens County"
-99338.06394746,-1458212.50564487,"48431","TX","Texas","Sterling County"
-23767.9674697,-1312012.99075613,"48433","TX","Texas","Stonewall County"
-50290.00722714,-1607956.66332944,"48435","TX","Texas","Sutton County"
-159578.1213368,-1160911.06787345,"48437","TX","Texas","Swisher County"
254659.64405843,-1353167.13767661,"48439","TX","Texas","Tarrant County"
10415.72284706,-1409027.97394232,"48441","TX","Texas","Taylor County"
-202483.72460429,-1649056.6389875,"48443","TX","Texas","Terrell County"
-218494.67417868,-1309644.27484361,"48445","TX","Texas","Terry County"
73715.11578936,-1311885.41655646,"48447","TX","Texas","Throckmorton County"
470073.8558968,-1292870.52332821,"48449","TX","Texas","Titus County"
-38471.9694879,-1513073.56736216,"48451","TX","Texas","Tom Green County"
220872.10027957,-1631572.31047589,"48453","TX","Texas","Travis County"
461964.52998697,-1535207.05204744,"48455","TX","Texas","Trinity County"
541467.62609246,-1565700.08078497,"48457","TX","Texas","Tyler County"
474929.33216889,-1347434.07939295,"48459","TX","Texas","Upshur County"
-195255.08532371,-1504406.3687539,"48461","TX","Texas","Upton County"
23296.25084229,-1733909.61371277,"48463","TX","Texas","Uvalde County"
-105971.84041619,-1668831.955546,"48465","TX","Texas","Val Verde County"
392412.30569825,-1370761.51903452,"48467","TX","Texas","Van Zandt County"
299811.50243421,-1790036.74122152,"48469","TX","Texas","Victoria County"
426958.79868037,-1572854.72634237,"48471","TX","Texas","Walker County"
388624.68332684,-1664349.4331815,"48473","TX","Texas","Waller County"
-280390.93753317,-1492292.99692577,"48475","TX","Texas","Ward County"
353992.91364737,-1630313.886037,"48477","TX","Texas","Washington County"
81958.78323531,-1916779.66682889,"48479","TX","Texas","Webb County"
374934.59450041,-1734432.08658666,"48481","TX","Texas","Wharton County"
-24555.56552061,-1066024.47512769,"48483","TX","Texas","Wheeler County"
124227.86986203,-1221893.44584875,"48485","TX","Texas","Wichita County"
71306.10133337,-1218053.57143978,"48487","TX","Texas","Wilbarger County"
246433.9869703,-2049978.11262837,"48489","TX","Texas","Willacy County"
220356.01093889,-1585346.78071323,"48491","TX","Texas","Williamson County"
186596.01340416,-1750859.21891311,"48493","TX","Texas","Wilson County"
-286008.03782694,-1456192.77432961,"48495","TX","Texas","Winkler County"
219212.69940462,-1305112.42500268,"48497","TX","Texas","Wise County"
434363.14444154,-1344038.14043386,"48499","TX","Texas","Wood County"
-264537.73931708,-1308331.0881972,"48501","TX","Texas","Yoakum County"
122734.25063392,-1311464.54014372,"48503","TX","Texas","Young County"
82143.4998862,-1985748.20667626,"48505","TX","Texas","Zapata County"
26941.08864443,-1787924.03063529,"48507","TX","Texas","Zavala County"
-1155306.40098469,-645267.28086235,"49001","UT","Utah","Beaver County"
-1087590.47445735,-302087.43619724,"49003","UT","Utah","Box Elder County"
-970310.8365743,-298088.56060046,"49005","UT","Utah","Cache County"
-907191.38165598,-537476.91838546,"49007","UT","Utah","Carbon County"
-826161.82769528,-408112.7209224,"49009","UT","Utah","Daggett County"
-1020052.20911605,-369653.98397419,"49011","UT","Utah","Davis County"
-883032.17985331,-467683.64697168,"49013","UT","Utah","Duchesne County"
-924794.79647438,-604281.87770651,"49015","UT","Utah","Emery County"
-1004603.98945936,-725979.40301187,"49017","UT","Utah","Garfield County"
-822590.02075077,-610931.8649608,"49019","UT","Utah","Grand County"
-1147448.50756383,-706689.3110412,"49021","UT","Utah","Iron County"
-1022095.18726478,-526853.90384286,"49023","UT","Utah","Juab County"
-1074194.21757815,-780500.95018022,"49025","UT","Utah","Kane County"
-1127998.76367729,-570509.48900599,"49027","UT","Utah","Millard County"
-977000.03339515,-367181.46071363,"49029","UT","Utah","Morgan County"
-1051928.85870912,-664854.8820136,"49031","UT","Utah","Piute County"
-933986.08392453,-324854.05878066,"49033","UT","Utah","Rich County"
-1003692.9302856,-411618.98196583,"49035","UT","Utah","Salt Lake County"
-856419.06850982,-779614.1827273,"49037","UT","Utah","San Juan County"
-993310.00886232,-571169.94613174,"49039","UT","Utah","Sanpete County"
-1021776.24153142,-619776.4998347,"49041","UT","Utah","Sevier County"
-935982.28604847,-403276.37662518,"49043","UT","Utah","Summit County"
-1115948.10478464,-415623.19143088,"49045","UT","Utah","Tooele County"
-806595.60674788,-488223.39664078,"49047","UT","Utah","Uintah County"
-999780.57381897,-462115.39067225,"49049","UT","Utah","Utah County"
-939296.67929815,-450176.35253443,"49051","UT","Utah","Wasatch County"
-1206559.5253761,-757573.32533854,"49053","UT","Utah","Washington County"
