"x","y","order","hole","piece","group","fips","abbr","full"
1026826.95599937,161698.47488134,7415,FALSE,2,"26.2","26","MI","Michigan"
1030475.29025796,167028.31038993,7416,FALSE,2,"26.2","26","MI","Michigan"
1019423.81428569,174092.02158241,7417,FALSE,2,"26.2","26","MI","Michigan"
1016055.74841125,163460.42745424,7418,FALSE,2,"26.2","26","MI","Michigan"
1007363.76289874,156429.28799691,7419,FALSE,2,"26.2","26","MI","Michigan"
998426.00064582,160173.54853801,7420,FALSE,2,"26.2","26","MI","Michigan"
991658.70547967,152640.14488996,7421,FALSE,2,"26.2","26","MI","Michigan"
987411.24855894,139343.79237562,7422,FALSE,2,"26.2","26","MI","Michigan"
985557.15679778,133568.85891079,7423,FALSE,2,"26.2","26","MI","Michigan"
982425.43484445,122470.96969223,7424,FALSE,2,"26.2","26","MI","Michigan"
975951.44649106,106276.27084158,7425,FALSE,2,"26.2","26","MI","Michigan"
970893.11173268,96256.50127484,7426,FALSE,2,"26.2","26","MI","Michigan"
969349.03377021,85145.03388939,7427,FALSE,2,"26.2","26","MI","Michigan"
964676.06384392,85674.56509828,7428,FALSE,2,"26.2","26","MI","Michigan"
960306.09550986,89982.78321716,7429,FALSE,2,"26.2","26","MI","Michigan"
955909.78143424,94556.86418974,7430,FALSE,2,"26.2","26","MI","Michigan"
957438.6230134,100226.36130651,7431,FALSE,2,"26.2","26","MI","Michigan"
959631.95146616,108590.42444135,7432,FALSE,2,"26.2","26","MI","Michigan"
959518.58131078,114484.66983199,7433,FALSE,2,"26.2","26","MI","Michigan"
955459.04964822,115559.6021451,7434,FALSE,2,"26.2","26","MI","Michigan"
952545.15149496,111863.94888186,7435,FALSE,2,"26.2","26","MI","Michigan"
948753.80184543,111122.70494165,7436,FALSE,2,"26.2","26","MI","Michigan"
943908.57026077,110318.60676931,7437,FALSE,2,"26.2","26","MI","Michigan"
943751.61700921,114815.83536177,7438,FALSE,2,"26.2","26","MI","Michigan"
943620.62307204,120556.06645882,7439,FALSE,2,"26.2","26","MI","Michigan"
946337.71813996,124236.92660783,7440,FALSE,2,"26.2","26","MI","Michigan"
945591.93340092,129936.44573611,7441,FALSE,2,"26.2","26","MI","Michigan"
946044.36170433,135671.74235913,7442,FALSE,2,"26.2","26","MI","Michigan"
946203.91994358,139565.25004654,7443,FALSE,2,"26.2","26","MI","Michigan"
941859.82287011,143865.38572429,7444,FALSE,2,"26.2","26","MI","Michigan"
944855.80840873,146660.94880271,7445,FALSE,2,"26.2","26","MI","Michigan"
942513.24562715,149644.09383902,7446,FALSE,2,"26.2","26","MI","Michigan"
940048.99054515,151433.22286342,7447,FALSE,2,"26.2","26","MI","Michigan"
935932.36683631,154426.08606386,7448,FALSE,2,"26.2","26","MI","Michigan"
929112.11114889,154428.74227293,7449,FALSE,2,"26.2","26","MI","Michigan"
926379.14418024,157559.20550347,7450,FALSE,2,"26.2","26","MI","Michigan"
922567.51867233,155534.16047761,7451,FALSE,2,"26.2","26","MI","Michigan"
921877.55113723,155704.58817591,7452,FALSE,2,"26.2","26","MI","Michigan"
917939.2476924,156679.02351533,7453,FALSE,2,"26.2","26","MI","Michigan"
915304.17424694,158862.96240957,7454,FALSE,2,"26.2","26","MI","Michigan"
919086.1748382,165502.64148,7455,FALSE,2,"26.2","26","MI","Michigan"
915156.82481603,170171.30643287,7456,FALSE,2,"26.2","26","MI","Michigan"
915031.67973271,170220.32064032,7457,FALSE,2,"26.2","26","MI","Michigan"
909967.1008245,172206.62731261,7458,FALSE,2,"26.2","26","MI","Michigan"
904498.19237481,173187.12121436,7459,FALSE,2,"26.2","26","MI","Michigan"
899735.2428645,172079.97467702,7460,FALSE,2,"26.2","26","MI","Michigan"
893823.85735669,174853.67103339,7461,FALSE,2,"26.2","26","MI","Michigan"
891752.94207702,173204.44187821,7462,FALSE,2,"26.2","26","MI","Michigan"
882187.29365789,176454.90299172,7463,FALSE,2,"26.2","26","MI","Michigan"
877154.82020622,175092.66079826,7464,FALSE,2,"26.2","26","MI","Michigan"
876077.68073769,172179.61025587,7465,FALSE,2,"26.2","26","MI","Michigan"
872688.48536926,171546.15888589,7466,FALSE,2,"26.2","26","MI","Michigan"
870676.67219446,173990.77351737,7467,FALSE,2,"26.2","26","MI","Michigan"
870349.3612609,174048.79177487,7468,FALSE,2,"26.2","26","MI","Michigan"
865818.96107553,174853.7334336,7469,FALSE,2,"26.2","26","MI","Michigan"
860419.49409448,173453.05572324,7470,FALSE,2,"26.2","26","MI","Michigan"
850425.40975453,177742.64271315,7471,FALSE,2,"26.2","26","MI","Michigan"
845595.65098955,179823.38645117,7472,FALSE,2,"26.2","26","MI","Michigan"
837305.92443251,183406.55336665,7473,FALSE,2,"26.2","26","MI","Michigan"
794115.78788399,189491.45795375,7474,FALSE,2,"26.2","26","MI","Michigan"
771196.45715067,192862.70782917,7475,FALSE,2,"26.2","26","MI","Michigan"
756127.02668835,195128.00767913,7476,FALSE,2,"26.2","26","MI","Michigan"
752107.49939416,204018.99133658,7477,FALSE,2,"26.2","26","MI","Michigan"
746721.19268236,212275.30351892,7478,FALSE,2,"26.2","26","MI","Michigan"
741091.76164934,213708.84233066,7479,FALSE,2,"26.2","26","MI","Michigan"
737124.74257709,217090.87170558,7480,FALSE,2,"26.2","26","MI","Michigan"
733194.31852115,214415.73740091,7481,FALSE,2,"26.2","26","MI","Michigan"
730416.40939584,217720.19814649,7482,FALSE,2,"26.2","26","MI","Michigan"
736710.77260773,223151.83908784,7483,FALSE,2,"26.2","26","MI","Michigan"
743296.22241085,225831.98853246,7484,FALSE,2,"26.2","26","MI","Michigan"
757226.06132044,232467.57042162,7485,FALSE,2,"26.2","26","MI","Michigan"
819517.38671606,392564.10995107,7486,FALSE,3,"26.3","26","MI","Michigan"
822745.62486231,394724.12124866,7487,FALSE,3,"26.3","26","MI","Michigan"
828094.16075992,397979.64101375,7488,FALSE,3,"26.3","26","MI","Michigan"
833826.28243133,403847.62544094,7489,FALSE,3,"26.3","26","MI","Michigan"
840137.27868421,409973.64948922,7490,FALSE,3,"26.3","26","MI","Michigan"
845921.67930823,413801.8362627,7491,FALSE,3,"26.3","26","MI","Michigan"
854253.7010187,419043.06552743,7492,FALSE,3,"26.3","26","MI","Michigan"
854816.27456648,414182.24155421,7493,FALSE,3,"26.3","26","MI","Michigan"
846859.94466417,405742.23053042,7494,FALSE,3,"26.3","26","MI","Michigan"
845751.01330692,398673.31980881,7495,FALSE,3,"26.3","26","MI","Michigan"
836248.85357369,392173.44397308,7496,FALSE,3,"26.3","26","MI","Michigan"
826843.41700873,387485.46212483,7497,FALSE,3,"26.3","26","MI","Michigan"
824474.6867971,379879.29862296,7498,FALSE,3,"26.3","26","MI","Michigan"
814455.44115475,373428.96543234,7499,FALSE,3,"26.3","26","MI","Michigan"
806588.46802458,368777.62388113,7500,FALSE,3,"26.3","26","MI","Michigan"
802932.55560107,371227.89232959,7501,FALSE,3,"26.3","26","MI","Michigan"
798597.9725505,373546.34692202,7502,FALSE,3,"26.3","26","MI","Michigan"
800606.40517004,377413.41434632,7503,FALSE,3,"26.3","26","MI","Michigan"
803300.38592732,380812.32465673,7504,FALSE,3,"26.3","26","MI","Michigan"
814249.23888099,388785.93137064,7505,FALSE,3,"26.3","26","MI","Michigan"
819517.38671606,392564.10995107,7506,FALSE,3,"26.3","26","MI","Michigan"
1126720.0691445,193609.8817369,7507,FALSE,4,"26.4","26","MI","Michigan"
1126473.28703138,188053.58362245,7508,FALSE,4,"26.4","26","MI","Michigan"
1119884.06086731,167261.61802097,7509,FALSE,4,"26.4","26","MI","Michigan"
1116375.16235381,163869.52324593,7510,FALSE,4,"26.4","26","MI","Michigan"
1111439.49568412,164541.60273984,7511,FALSE,4,"26.4","26","MI","Michigan"
1103589.04929772,175740.25921117,7512,FALSE,4,"26.4","26","MI","Michigan"
1102445.24375991,179943.93159738,7513,FALSE,4,"26.4","26","MI","Michigan"
1106106.03595426,181399.5116527,7514,FALSE,4,"26.4","26","MI","Michigan"
1114062.43342633,192676.06607997,7515,FALSE,4,"26.4","26","MI","Michigan"
1126720.0691445,193609.8817369,7516,FALSE,4,"26.4","26","MI","Michigan"
1091838.31647749,111728.51812703,7517,FALSE,5,"26.5","26","MI","Michigan"
1095173.74683496,108713.55395867,7518,FALSE,5,"26.5","26","MI","Michigan"
1094501.79567484,102178.64001972,7519,FALSE,5,"26.5","26","MI","Michigan"
1087822.11958616,92786.14374506,7520,FALSE,5,"26.5","26","MI","Michigan"
1081927.73365112,93153.03229438,7521,FALSE,5,"26.5","26","MI","Michigan"
1082447.47966325,97846.97976117,7522,FALSE,5,"26.5","26","MI","Michigan"
1087441.43808079,111921.34784648,7523,FALSE,5,"26.5","26","MI","Michigan"
1091838.31647749,111728.51812703,7524,FALSE,5,"26.5","26","MI","Michigan"
1203870.60708624,203166.56221272,7525,FALSE,6,"26.6","26","MI","Michigan"
1201945.34569528,197745.39600512,7526,FALSE,6,"26.6","26","MI","Michigan"
1195048.79968417,196740.89400276,7527,FALSE,6,"26.6","26","MI","Michigan"
1185585.8546593,203540.38812807,7528,FALSE,6,"26.6","26","MI","Michigan"
1179683.03802511,208367.90774323,7529,FALSE,6,"26.6","26","MI","Michigan"
1181548.32814853,212741.87828788,7530,FALSE,6,"26.6","26","MI","Michigan"
1190395.34342725,206964.97050888,7531,FALSE,6,"26.6","26","MI","Michigan"
1198446.18772288,205276.02862181,7532,FALSE,6,"26.6","26","MI","Michigan"
1203870.60708624,203166.56221272,7533,FALSE,6,"26.6","26","MI","Michigan"
202211.8025291,448284.14902615,7534,FALSE,1,"27.1","27","MN","Minnesota"
223954.42791034,449003.7483587,7535,FALSE,1,"27.1","27","MN","Minnesota"
262274.68102472,450608.45538603,7536,FALSE,1,"27.1","27","MN","Minnesota"
293618.53222524,452109.67052937,7537,FALSE,1,"27.1","27","MN","Minnesota"
339850.08669519,454495.69654145,7538,FALSE,1,"27.1","27","MN","Minnesota"
341384.90836429,454587.89882144,7539,FALSE,1,"27.1","27","MN","Minnesota"
353486.99873634,455329.22612864,7540,FALSE,1,"27.1","27","MN","Minnesota"
352214.32823261,475966.43963772,7541,FALSE,1,"27.1","27","MN","Minnesota"
351340.24893863,489769.39442052,7542,FALSE,1,"27.1","27","MN","Minnesota"
350814.24353836,498098.34248738,7543,FALSE,1,"27.1","27","MN","Minnesota"
357896.35203934,495061.42804962,7544,FALSE,1,"27.1","27","MN","Minnesota"
362807.07303982,497121.22152993,7545,FALSE,1,"27.1","27","MN","Minnesota"
365468.30296566,497265.63199861,7546,FALSE,1,"27.1","27","MN","Minnesota"
371055.17587013,493670.46066418,7547,FALSE,1,"27.1","27","MN","Minnesota"
375647.51733241,492608.80195548,7548,FALSE,1,"27.1","27","MN","Minnesota"
377823.82970181,480862.69263875,7549,FALSE,1,"27.1","27","MN","Minnesota"
380166.79340256,471067.64510868,7550,FALSE,1,"27.1","27","MN","Minnesota"
382101.43711043,468383.82592879,7551,FALSE,1,"27.1","27","MN","Minnesota"
385135.20555479,457467.10194789,7552,FALSE,1,"27.1","27","MN","Minnesota"
388635.36881395,444766.59862177,7553,FALSE,1,"27.1","27","MN","Minnesota"
388780.12802288,439893.92248683,7554,FALSE,1,"27.1","27","MN","Minnesota"
388537.60461023,434220.01874129,7555,FALSE,1,"27.1","27","MN","Minnesota"
394443.86445812,428823.90371849,7556,FALSE,1,"27.1","27","MN","Minnesota"
402794.34300693,425269.19188568,7557,FALSE,1,"27.1","27","MN","Minnesota"
407411.49907726,424757.94571617,7558,FALSE,1,"27.1","27","MN","Minnesota"
408569.08401791,425441.85369923,7559,FALSE,1,"27.1","27","MN","Minnesota"
411486.25774196,427167.10134038,7560,FALSE,1,"27.1","27","MN","Minnesota"
419374.89239714,426983.16419627,7561,FALSE,1,"27.1","27","MN","Minnesota"
421795.90122245,424733.60093657,7562,FALSE,1,"27.1","27","MN","Minnesota"
422092.13350564,421723.15231549,7563,FALSE,1,"27.1","27","MN","Minnesota"
433841.2618216,421173.23586567,7564,FALSE,1,"27.1","27","MN","Minnesota"
445979.94238555,420699.22696648,7565,FALSE,1,"27.1","27","MN","Minnesota"
452075.87208296,420964.41289795,7566,FALSE,1,"27.1","27","MN","Minnesota"
455438.97275908,414632.80182342,7567,FALSE,1,"27.1","27","MN","Minnesota"
455100.90374574,409720.9970528,7568,FALSE,1,"27.1","27","MN","Minnesota"
465513.10828803,409400.55245823,7569,FALSE,1,"27.1","27","MN","Minnesota"
473654.10591291,411459.86858916,7570,FALSE,1,"27.1","27","MN","Minnesota"
480434.42657405,413884.16442321,7571,FALSE,1,"27.1","27","MN","Minnesota"
480236.25334713,419016.31018008,7572,FALSE,1,"27.1","27","MN","Minnesota"
486934.78604638,421054.76522408,7573,FALSE,1,"27.1","27","MN","Minnesota"
488459.70122106,423586.0552041,7574,FALSE,1,"27.1","27","MN","Minnesota"
498563.1358287,426210.73998519,7575,FALSE,1,"27.1","27","MN","Minnesota"
503490.45149823,424674.49549551,7576,FALSE,1,"27.1","27","MN","Minnesota"
507421.44474024,425226.20108884,7577,FALSE,1,"27.1","27","MN","Minnesota"
517149.1495026,426603.25145383,7578,FALSE,1,"27.1","27","MN","Minnesota"
521925.73002211,422943.21292159,7579,FALSE,1,"27.1","27","MN","Minnesota"
534704.49326808,417885.63225675,7580,FALSE,1,"27.1","27","MN","Minnesota"
541489.01329348,418911.03586731,7581,FALSE,1,"27.1","27","MN","Minnesota"
542134.20433075,415102.27309145,7582,FALSE,1,"27.1","27","MN","Minnesota"
540664.35746005,410347.17311096,7583,FALSE,1,"27.1","27","MN","Minnesota"
546918.47568183,408013.10191155,7584,FALSE,1,"27.1","27","MN","Minnesota"
551295.16388206,409260.35169668,7585,FALSE,1,"27.1","27","MN","Minnesota"
555962.44896249,405889.46858155,7586,FALSE,1,"27.1","27","MN","Minnesota"
555634.35912905,398887.3096245,7587,FALSE,1,"27.1","27","MN","Minnesota"
560190.57058755,393019.24470204,7588,FALSE,1,"27.1","27","MN","Minnesota"
564477.21074525,385023.56153206,7589,FALSE,1,"27.1","27","MN","Minnesota"
568271.39392182,387653.89189384,7590,FALSE,1,"27.1","27","MN","Minnesota"
569256.73616722,391952.02218229,7591,FALSE,1,"27.1","27","MN","Minnesota"
568770.63518922,397029.83266966,7592,FALSE,1,"27.1","27","MN","Minnesota"
570864.04871091,400696.50669398,7593,FALSE,1,"27.1","27","MN","Minnesota"
578127.21290145,402341.6572053,7594,FALSE,1,"27.1","27","MN","Minnesota"
586028.33675034,402671.81846244,7595,FALSE,1,"27.1","27","MN","Minnesota"
590508.4052867,398887.06924334,7596,FALSE,1,"27.1","27","MN","Minnesota"
592774.58026977,390888.03440225,7597,FALSE,1,"27.1","27","MN","Minnesota"
599317.09757975,390421.81720835,7598,FALSE,1,"27.1","27","MN","Minnesota"
606770.8461822,387615.09999798,7599,FALSE,1,"27.1","27","MN","Minnesota"
608019.33457085,387146.15675982,7600,FALSE,1,"27.1","27","MN","Minnesota"
612913.86710727,387508.78575081,7601,FALSE,1,"27.1","27","MN","Minnesota"
615521.67018467,378850.56915823,7602,FALSE,1,"27.1","27","MN","Minnesota"
625470.09106469,378660.73853641,7603,FALSE,1,"27.1","27","MN","Minnesota"
627369.33699234,372705.91862375,7604,FALSE,1,"27.1","27","MN","Minnesota"
632890.64769998,374807.68881982,7605,FALSE,1,"27.1","27","MN","Minnesota"
642368.92340287,376153.27478455,7606,FALSE,1,"27.1","27","MN","Minnesota"
648567.687158,378451.97726309,7607,FALSE,1,"27.1","27","MN","Minnesota"
654788.83854436,385456.85375925,7608,FALSE,1,"27.1","27","MN","Minnesota"
663041.26181951,391869.91005567,7609,FALSE,1,"27.1","27","MN","Minnesota"
663248.41987417,392018.77277868,7610,FALSE,1,"27.1","27","MN","Minnesota"
671888.86412599,398241.48076282,7611,FALSE,1,"27.1","27","MN","Minnesota"
676451.78599451,399465.23400855,7612,FALSE,1,"27.1","27","MN","Minnesota"
680210.71137495,392531.4327791,7613,FALSE,1,"27.1","27","MN","Minnesota"
683019.96469892,386624.87358124,7614,FALSE,1,"27.1","27","MN","Minnesota"
688687.8923512,384346.91485683,7615,FALSE,1,"27.1","27","MN","Minnesota"
698463.59886736,388484.25334453,7616,FALSE,1,"27.1","27","MN","Minnesota"
705687.06028026,387492.15778552,7617,FALSE,1,"27.1","27","MN","Minnesota"
717038.01983493,388610.59457825,7618,FALSE,1,"27.1","27","MN","Minnesota"
730242.14785874,391174.01727946,7619,FALSE,1,"27.1","27","MN","Minnesota"
738428.93727351,389442.73492844,7620,FALSE,1,"27.1","27","MN","Minnesota"
743523.62945799,382537.09280355,7621,FALSE,1,"27.1","27","MN","Minnesota"
751717.51413911,380159.49940396,7622,FALSE,1,"27.1","27","MN","Minnesota"
759986.25052034,384976.34966842,7623,FALSE,1,"27.1","27","MN","Minnesota"
769306.04691508,384862.55373765,7624,FALSE,1,"27.1","27","MN","Minnesota"
779262.44120736,386512.91570543,7625,FALSE,1,"27.1","27","MN","Minnesota"
775009.8780505,381491.94459933,7626,FALSE,1,"27.1","27","MN","Minnesota"
767577.37883273,377862.38662801,7627,FALSE,1,"27.1","27","MN","Minnesota"
762388.59953101,373477.74007176,7628,FALSE,1,"27.1","27","MN","Minnesota"
758646.24225693,369981.99230981,7629,FALSE,1,"27.1","27","MN","Minnesota"
749459.66390391,365517.90633364,7630,FALSE,1,"27.1","27","MN","Minnesota"
746166.96942245,361558.86113393,7631,FALSE,1,"27.1","27","MN","Minnesota"
739214.44462273,358506.18479756,7632,FALSE,1,"27.1","27","MN","Minnesota"
731120.48930946,353799.09588377,7633,FALSE,1,"27.1","27","MN","Minnesota"
721398.46279137,349873.0770478,7634,FALSE,1,"27.1","27","MN","Minnesota"
714393.9135001,346935.31398602,7635,FALSE,1,"27.1","27","MN","Minnesota"
706245.52184863,342359.3483046,7636,FALSE,1,"27.1","27","MN","Minnesota"
698650.65850884,336203.75519428,7637,FALSE,1,"27.1","27","MN","Minnesota"
692525.12087153,331917.77756143,7638,FALSE,1,"27.1","27","MN","Minnesota"
683558.89138967,323321.15207805,7639,FALSE,1,"27.1","27","MN","Minnesota"
673196.98480121,311839.58457645,7640,FALSE,1,"27.1","27","MN","Minnesota"
673196.93740776,311839.52500726,7641,FALSE,1,"27.1","27","MN","Minnesota"
665003.46352148,301567.16378742,7642,FALSE,1,"27.1","27","MN","Minnesota"
657627.89788727,289307.9050945,7643,FALSE,1,"27.1","27","MN","Minnesota"
649420.11213847,278111.72817691,7644,FALSE,1,"27.1","27","MN","Minnesota"
644751.10000542,272219.42680484,7645,FALSE,1,"27.1","27","MN","Minnesota"
636557.63202204,265835.49520799,7646,FALSE,1,"27.1","27","MN","Minnesota"
631983.39287932,258254.58656832,7647,FALSE,1,"27.1","27","MN","Minnesota"
625522.83120604,252698.03877165,7648,FALSE,1,"27.1","27","MN","Minnesota"
621696.76577145,247818.91097603,7649,FALSE,1,"27.1","27","MN","Minnesota"
620831.36039153,246716.90352052,7650,FALSE,1,"27.1","27","MN","Minnesota"
613797.34370528,241245.36826416,7651,FALSE,1,"27.1","27","MN","Minnesota"
606367.36748389,234063.86198268,7652,FALSE,1,"27.1","27","MN","Minnesota"
603017.12465983,230408.98992426,7653,FALSE,1,"27.1","27","MN","Minnesota"
607650.12379709,219955.11650016,7654,FALSE,1,"27.1","27","MN","Minnesota"
604912.29581595,220135.33084523,7655,FALSE,1,"27.1","27","MN","Minnesota"
600900.599653,222414.74563206,7656,FALSE,1,"27.1","27","MN","Minnesota"
597667.99096647,221777.63652775,7657,FALSE,1,"27.1","27","MN","Minnesota"
595054.26779193,217455.39783148,7658,FALSE,1,"27.1","27","MN","Minnesota"
593688.82799453,213910.99837765,7659,FALSE,1,"27.1","27","MN","Minnesota"
587126.82375789,213107.90274407,7660,FALSE,1,"27.1","27","MN","Minnesota"
588921.57218077,194531.99396962,7661,FALSE,1,"27.1","27","MN","Minnesota"
589735.86107847,185846.85462379,7662,FALSE,1,"27.1","27","MN","Minnesota"
591532.04293526,166653.42624934,7663,FALSE,1,"27.1","27","MN","Minnesota"
592446.56587808,157043.27447144,7664,FALSE,1,"27.1","27","MN","Minnesota"
593320.24329435,147851.56780041,7665,FALSE,1,"27.1","27","MN","Minnesota"
590166.26109637,145063.94535107,7666,FALSE,1,"27.1","27","MN","Minnesota"
589516.26474401,140924.51383812,7667,FALSE,1,"27.1","27","MN","Minnesota"
586333.14776933,141053.12691851,7668,FALSE,1,"27.1","27","MN","Minnesota"
582141.30940898,138724.48816213,7669,FALSE,1,"27.1","27","MN","Minnesota"
580670.71502102,135310.62270705,7670,FALSE,1,"27.1","27","MN","Minnesota"
575094.91993168,134473.72970394,7671,FALSE,1,"27.1","27","MN","Minnesota"
572659.13731339,131580.1012267,7672,FALSE,1,"27.1","27","MN","Minnesota"
567069.75059544,128628.88142647,7673,FALSE,1,"27.1","27","MN","Minnesota"
562478.00031545,123669.24605491,7674,FALSE,1,"27.1","27","MN","Minnesota"
560012.63576894,118030.33641324,7675,FALSE,1,"27.1","27","MN","Minnesota"
559153.03373496,112887.55979035,7676,FALSE,1,"27.1","27","MN","Minnesota"
555862.97575639,106629.69013711,7677,FALSE,1,"27.1","27","MN","Minnesota"
554797.3648352,105724.2317964,7678,FALSE,1,"27.1","27","MN","Minnesota"
552702.18792546,103945.29405146,7679,FALSE,1,"27.1","27","MN","Minnesota"
552086.78773463,95958.19893135,7680,FALSE,1,"27.1","27","MN","Minnesota"
552042.0595229,95379.70355428,7681,FALSE,1,"27.1","27","MN","Minnesota"
553213.09888623,88153.73350562,7682,FALSE,1,"27.1","27","MN","Minnesota"
559486.017024,87532.23545763,7683,FALSE,1,"27.1","27","MN","Minnesota"
562994.19531879,87248.55710454,7684,FALSE,1,"27.1","27","MN","Minnesota"
565551.48362955,83920.01757214,7685,FALSE,1,"27.1","27","MN","Minnesota"
569285.9019201,78292.32822544,7686,FALSE,1,"27.1","27","MN","Minnesota"
572739.20524226,74768.50447213,7687,FALSE,1,"27.1","27","MN","Minnesota"
572253.48248176,70044.20910344,7688,FALSE,1,"27.1","27","MN","Minnesota"
569709.28784896,63142.2365061,7689,FALSE,1,"27.1","27","MN","Minnesota"
566277.82202153,58326.7546456,7690,FALSE,1,"27.1","27","MN","Minnesota"
565330.15566907,56998.67605301,7691,FALSE,1,"27.1","27","MN","Minnesota"
565746.99153538,48663.96129232,7692,FALSE,1,"27.1","27","MN","Minnesota"
565829.76444848,47005.07786282,7693,FALSE,1,"27.1","27","MN","Minnesota"
568344.06589913,39244.52603544,7694,FALSE,1,"27.1","27","MN","Minnesota"
568705.00737393,38131.48477837,7695,FALSE,1,"27.1","27","MN","Minnesota"
564306.90174133,32374.00613747,7696,FALSE,1,"27.1","27","MN","Minnesota"
567937.91001888,27900.8214465,7697,FALSE,1,"27.1","27","MN","Minnesota"
569610.18877053,19010.1253004,7698,FALSE,1,"27.1","27","MN","Minnesota"
569128.29231103,10072.50123054,7699,FALSE,1,"27.1","27","MN","Minnesota"
569125.48497296,10020.67102204,7700,FALSE,1,"27.1","27","MN","Minnesota"
569081.99414973,9218.07277113,7701,FALSE,1,"27.1","27","MN","Minnesota"
567048.88036744,-574.59194718,7702,FALSE,1,"27.1","27","MN","Minnesota"
568156.70229615,-1523.6711063,7703,FALSE,1,"27.1","27","MN","Minnesota"
573366.11317935,-5980.69332141,7704,FALSE,1,"27.1","27","MN","Minnesota"
576382.49482715,-8556.97159528,7705,FALSE,1,"27.1","27","MN","Minnesota"
583325.20398305,-16483.46543312,7706,FALSE,1,"27.1","27","MN","Minnesota"
589095.83813739,-19884.5809974,7707,FALSE,1,"27.1","27","MN","Minnesota"
601113.82958239,-20935.412052,7708,FALSE,1,"27.1","27","MN","Minnesota"
604082.66888588,-20583.53901843,7709,FALSE,1,"27.1","27","MN","Minnesota"
607801.3810768,-22429.13258679,7710,FALSE,1,"27.1","27","MN","Minnesota"
608040.17632513,-22547.53898743,7711,FALSE,1,"27.1","27","MN","Minnesota"
610410.05477805,-28198.0114028,7712,FALSE,1,"27.1","27","MN","Minnesota"
614339.82122633,-31312.48187591,7713,FALSE,1,"27.1","27","MN","Minnesota"
615450.54886837,-32191.8518009,7714,FALSE,1,"27.1","27","MN","Minnesota"
625368.988299,-34752.62785824,7715,FALSE,1,"27.1","27","MN","Minnesota"
627566.36198428,-35581.7942828,7716,FALSE,1,"27.1","27","MN","Minnesota"
637579.71831894,-39348.20955515,7717,FALSE,1,"27.1","27","MN","Minnesota"
641809.18695529,-43851.20486047,7718,FALSE,1,"27.1","27","MN","Minnesota"
644624.49379357,-53302.12414168,7719,FALSE,1,"27.1","27","MN","Minnesota"
648023.47798994,-56751.22143624,7720,FALSE,1,"27.1","27","MN","Minnesota"
651336.51043197,-60108.40169153,7721,FALSE,1,"27.1","27","MN","Minnesota"
659517.18361166,-63235.28411161,7722,FALSE,1,"27.1","27","MN","Minnesota"
665897.49285464,-69825.5404328,7723,FALSE,1,"27.1","27","MN","Minnesota"
672242.41925612,-73332.37286759,7724,FALSE,1,"27.1","27","MN","Minnesota"
673390.37125642,-73514.00920192,7725,FALSE,1,"27.1","27","MN","Minnesota"
683078.05996033,-75038.34450741,7726,FALSE,1,"27.1","27","MN","Minnesota"
684625.47719351,-76800.71387282,7727,FALSE,1,"27.1","27","MN","Minnesota"
690664.42155988,-83667.5889553,7728,FALSE,1,"27.1","27","MN","Minnesota"
696706.26343928,-90242.51253474,7729,FALSE,1,"27.1","27","MN","Minnesota"
697039.37250498,-90841.4123193,7730,FALSE,1,"27.1","27","MN","Minnesota"
701393.57209838,-98661.13513053,7731,FALSE,1,"27.1","27","MN","Minnesota"
700912.33241376,-104020.24294623,7732,FALSE,1,"27.1","27","MN","Minnesota"
700309.94386811,-110696.65836946,7733,FALSE,1,"27.1","27","MN","Minnesota"
702713.62556988,-117857.83492558,7734,FALSE,1,"27.1","27","MN","Minnesota"
704740.76205955,-121616.80925394,7735,FALSE,1,"27.1","27","MN","Minnesota"
706708.38540135,-128604.1046632,7736,FALSE,1,"27.1","27","MN","Minnesota"
684812.92194086,-130923.66786732,7737,FALSE,1,"27.1","27","MN","Minnesota"
675214.65274894,-131924.0509373,7738,FALSE,1,"27.1","27","MN","Minnesota"
665647.50141948,-132906.9178634,7739,FALSE,1,"27.1","27","MN","Minnesota"
658062.60052134,-133676.02078266,7740,FALSE,1,"27.1","27","MN","Minnesota"
637621.67846484,-135701.33951619,7741,FALSE,1,"27.1","27","MN","Minnesota"
629677.35635529,-136470.96381808,7742,FALSE,1,"27.1","27","MN","Minnesota"
608014.9579629,-138555.59374452,7743,FALSE,1,"27.1","27","MN","Minnesota"
599656.79778419,-139340.463017,7744,FALSE,1,"27.1","27","MN","Minnesota"
599654.1573244,-139340.70925729,7745,FALSE,1,"27.1","27","MN","Minnesota"
574208.7874505,-141708.43757701,7746,FALSE,1,"27.1","27","MN","Minnesota"
561838.46751926,-142781.56151023,7747,FALSE,1,"27.1","27","MN","Minnesota"
559843.50373128,-142952.40974838,7748,FALSE,1,"27.1","27","MN","Minnesota"
545414.29900507,-144169.81987836,7749,FALSE,1,"27.1","27","MN","Minnesota"
523846.17319149,-145935.26636947,7750,FALSE,1,"27.1","27","MN","Minnesota"
517468.3805087,-146443.57108747,7751,FALSE,1,"27.1","27","MN","Minnesota"
511698.21292892,-146895.2344238,7752,FALSE,1,"27.1","27","MN","Minnesota"
485798.45150522,-148859.38560679,7753,FALSE,1,"27.1","27","MN","Minnesota"
485798.32618836,-148859.39454026,7754,FALSE,1,"27.1","27","MN","Minnesota"
463505.74408904,-150410.37493607,7755,FALSE,1,"27.1","27","MN","Minnesota"
